split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,split5_test_score,split6_test_score,split7_test_score,split8_test_score,split9_test_score,mean_test_score,std_test_score,rank_test_score,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_bootstrap,param_max_depth,param_max_features,param_max_leaf_nodes,param_max_samples,param_min_impurity_decrease,param_min_samples_leaf,param_min_samples_split,param_n_estimators,params
-9.521726058611305,-13.480971896955504,-12.226106082663462,-18.8439932907146,-12.262010253813534,-18.286766567504277,-14.408079625292741,-8.671870055066776,-12.985370300944073,-11.578678299989775,-13.240246126382978,3.1466236391059077,1,6.2348843812942505,1.1625988755954508,0.0738180160522461,0.021147030364296198,False,830,sqrt,4779,0.0014385725746298237,0.18744992262789412,0.07065581834021913,0.4941904804909841,4514,"{'bootstrap': False, 'max_depth': 830, 'max_features': 'sqrt', 'max_leaf_nodes': 4779, 'max_samples': 0.0014385725746298237, 'min_impurity_decrease': 0.18744992262789412, 'min_samples_leaf': 0.07065581834021913, 'min_samples_split': 0.4941904804909841, 'n_estimators': 4514}"
-8.926528318047179,-12.299685949823347,-13.401680882195498,-20.692766139680952,-12.074363869954677,-18.785000535312804,-15.713750401484605,-8.71251918204204,-14.23076923076923,-12.461538461538462,-13.735421260141852,3.671013635534569,1,4.552131175994873,0.8116260251782528,0.05388009548187256,0.015037834616132803,False,999,log2,2,1e-07,0.22136483900164758,0.5,1.0,4003,"{'bootstrap': False, 'max_depth': 999, 'max_features': 'log2', 'max_leaf_nodes': 2, 'max_samples': 1e-07, 'min_impurity_decrease': 0.22136483900164758, 'min_samples_leaf': 0.5, 'min_samples_split': 1.0, 'n_estimators': 4003}"
-8.921864285714287,-12.348164285714287,-13.300085714285716,-20.633757142857142,-12.053535714285713,-18.78171428571429,-15.709142857142856,-8.704107142857142,-14.23076923076923,-12.461538461538462,-13.719805797101449,3.6608985210416183,1,5.598055696487426,1.226345588482844,0.07887980937957764,0.020753590624174444,False,998,auto,1235,1e-07,0.19210844800340576,0.5,1.0,5000,"{'bootstrap': False, 'max_depth': 998, 'max_features': 'auto', 'max_leaf_nodes': 1235, 'max_samples': 1e-07, 'min_impurity_decrease': 0.19210844800340576, 'min_samples_leaf': 0.5, 'min_samples_split': 1.0, 'n_estimators': 5000}"
-11.073947209349186,-13.990177312109612,-12.485643763852506,-18.180132984082206,-12.338706427563974,-18.902780576264355,-14.888122103566394,-9.119484182953858,-13.11554735814256,-11.642833893891721,-13.591049855890109,2.9187021156323647,1,1.0200723648071288,0.21920090436843198,0.011507034301757812,0.0034688052311573686,False,390,auto,9064,0.3762993043972347,0.132801492867451,1e-07,0.9631815501910067,709,"{'bootstrap': False, 'max_depth': 390, 'max_features': 'auto', 'max_leaf_nodes': 9064, 'max_samples': 0.3762993043972347, 'min_impurity_decrease': 0.132801492867451, 'min_samples_leaf': 1e-07, 'min_samples_split': 0.9631815501910067, 'n_estimators': 709}"
-9.306068558307363,-13.3818763326226,-12.215220600295227,-18.809102837461047,-12.216147285550273,-18.444325077907166,-14.568345087748074,-8.61740200098409,-12.946869204274483,-11.593023050428332,-13.223459624952161,3.207693616541966,1,5.355689859390258,1.0646250300718838,0.07440340518951416,0.02022508852470488,False,792,sqrt,4125,0.07143889112179112,0.2031137483000937,0.09591666403127672,0.33465328623007834,4355,"{'bootstrap': False, 'max_depth': 792, 'max_features': 'sqrt', 'max_leaf_nodes': 4125, 'max_samples': 0.07143889112179112, 'min_impurity_decrease': 0.2031137483000937, 'min_samples_leaf': 0.09591666403127672, 'min_samples_split': 0.33465328623007834, 'n_estimators': 4355}"
-8.504400921658986,-13.22488479262673,-12.301036866359444,-19.272465437788018,-12.269470046082949,-18.629032258064516,-14.656267281105993,-8.602073732718894,-13.332009925558312,-11.886327543424317,-13.27734221598878,3.4140734278510485,1,1.9658901929855346,0.38714599449174375,0.024587297439575197,0.00771869325245253,False,171,sqrt,7610,0.8835480790717595,0.10530516973155114,0.15950472848373437,0.7636670120935682,1550,"{'bootstrap': False, 'max_depth': 171, 'max_features': 'sqrt', 'max_leaf_nodes': 7610, 'max_samples': 0.8835480790717595, 'min_impurity_decrease': 0.10530516973155114, 'min_samples_leaf': 0.15950472848373437, 'min_samples_split': 0.7636670120935682, 'n_estimators': 1550}"
-8.86514544468094,-12.53573515295689,-13.173323317056886,-20.4714953466049,-12.09266099077668,-18.71718626100747,-15.689245023162641,-8.73184549893577,-13.971269017281289,-12.37895233600755,-13.669752145545692,3.6167070293344947,1,3.8825754642486574,0.8324628830704578,0.05442984104156494,0.018576212053391897,False,86,sqrt,5852,0.9999999,0.26118686201538605,0.4559575501254702,0.8343495358629223,3423,"{'bootstrap': False, 'max_depth': 86, 'max_features': 'sqrt', 'max_leaf_nodes': 5852, 'max_samples': 0.9999999, 'min_impurity_decrease': 0.26118686201538605, 'min_samples_leaf': 0.4559575501254702, 'min_samples_split': 0.8343495358629223, 'n_estimators': 3423}"
-8.740031687351465,-13.19137839978875,-12.248811724320044,-19.17163982043834,-12.179825719566939,-18.665566411407447,-15.104040137311856,-8.628531819382095,-13.354685056163799,-11.861225650504764,-13.324814487395859,3.392201466445561,1,0.6954281568527222,0.13732796488933274,0.010462117195129395,0.003095437636623467,False,786,sqrt,578,0.9108474501218394,0.2841129133241166,0.09018194645466042,0.6800528560087172,541,"{'bootstrap': False, 'max_depth': 786, 'max_features': 'sqrt', 'max_leaf_nodes': 578, 'max_samples': 0.9108474501218394, 'min_impurity_decrease': 0.2841129133241166, 'min_samples_leaf': 0.09018194645466042, 'min_samples_split': 0.6800528560087172, 'n_estimators': 541}"
-8.515539346373904,-13.066867866878352,-12.324828505526767,-19.525806548243114,-12.167862385046279,-18.606663571278794,-15.105098403378966,-8.620068597789295,-13.442158491539915,-11.949820152588027,-13.341695764615073,3.473873411431186,1,5.590100812911987,1.2235092760147972,0.07176775932312011,0.021674544157729927,False,952,sqrt,4917,0.23844188068836206,0.20340852623479266,0.16601278307995926,0.9673163993126396,4769,"{'bootstrap': False, 'max_depth': 952, 'max_features': 'sqrt', 'max_leaf_nodes': 4917, 'max_samples': 0.23844188068836206, 'min_impurity_decrease': 0.20340852623479266, 'min_samples_leaf': 0.16601278307995926, 'min_samples_split': 0.9673163993126396, 'n_estimators': 4769}"
-9.533485714285716,-13.429314285714286,-12.162307142857141,-18.63302857142857,-12.184535714285714,-18.276492857142852,-14.211599999999999,-8.623964285714283,-12.795761538461537,-11.399299999999998,-13.13986956521739,3.1204802181247513,1,6.637154126167298,1.426523484484402,0.06851894855499267,0.020363342337981382,False,114,sqrt,8825,1e-07,0.12278005832345197,0.10239157436406582,1e-07,5000,"{'bootstrap': False, 'max_depth': 114, 'max_features': 'sqrt', 'max_leaf_nodes': 8825, 'max_samples': 1e-07, 'min_impurity_decrease': 0.12278005832345197, 'min_samples_leaf': 0.10239157436406582, 'min_samples_split': 1e-07, 'n_estimators': 5000}"
-9.928642857142858,-13.519392857142858,-12.114099999999999,-18.428192857142857,-12.256964285714284,-18.076264285714284,-13.652878571428571,-8.730371428571429,-12.765053846153846,-11.155130769230768,-13.078678985507247,2.9892613766805822,1,6.564410161972046,1.3331334406862507,0.07548751831054687,0.021859578550521543,False,541,sqrt,10000,1e-07,0.07177950058491438,0.0884371307342219,1e-07,5000,"{'bootstrap': False, 'max_depth': 541, 'max_features': 'sqrt', 'max_leaf_nodes': 10000, 'max_samples': 1e-07, 'min_impurity_decrease': 0.07177950058491438, 'min_samples_leaf': 0.0884371307342219, 'min_samples_split': 1e-07, 'n_estimators': 5000}"
-8.507142857142858,-12.639285714285714,-12.457142857142857,-19.62142857142857,-11.924999999999999,-17.314285714285713,-14.303571428571429,-8.585714285714285,-13.676923076923078,-11.734615384615385,-13.081884057971013,3.298612265619739,1,0.030516624450683594,0.0049467664954816895,0.0032166242599487305,0.002934534064105165,False,1000,sqrt,2,0.9999999,0.0,1e-07,1e-07,10,"{'bootstrap': False, 'max_depth': 1000, 'max_features': 'sqrt', 'max_leaf_nodes': 2, 'max_samples': 0.9999999, 'min_impurity_decrease': 0.0, 'min_samples_leaf': 1e-07, 'min_samples_split': 1e-07, 'n_estimators': 10}"
-8.538946492575525,-13.112351190476192,-12.34987039170507,-19.457269265232974,-12.225438428059396,-18.477974590373783,-14.641753072196622,-8.593301971326165,-13.439938309897988,-11.929469947615106,-13.28521002155732,3.4185772097132388,1,6.264804697036743,1.4448847292084785,0.08705346584320069,0.028456684379022656,False,1000,sqrt,2,1e-07,0.0,0.16490487877113888,1e-07,4464,"{'bootstrap': False, 'max_depth': 1000, 'max_features': 'sqrt', 'max_leaf_nodes': 2, 'max_samples': 1e-07, 'min_impurity_decrease': 0.0, 'min_samples_leaf': 0.16490487877113888, 'min_samples_split': 1e-07, 'n_estimators': 4464}"
-10.2324505147849,-13.59293860713419,-12.063039484175132,-18.22020487399036,-12.271345373869035,-17.876598953097375,-13.331533608347488,-8.932315318750648,-12.674266888171283,-10.807533645679724,-13.018473776943125,2.878363314218093,1,6.457035112380981,1.4631796193344682,0.06029586791992188,0.0117754084337246,False,917,sqrt,10000,0.2148691202619665,0.02490604198868472,0.07995006475996623,1e-07,4121,"{'bootstrap': False, 'max_depth': 917, 'max_features': 'sqrt', 'max_leaf_nodes': 10000, 'max_samples': 0.2148691202619665, 'min_impurity_decrease': 0.02490604198868472, 'min_samples_leaf': 0.07995006475996623, 'min_samples_split': 1e-07, 'n_estimators': 4121}"
-10.653571428571427,-13.482142857142856,-12.217857142857143,-18.185714285714287,-12.25,-18.532142857142855,-12.417857142857141,-8.692857142857141,-13.003846153846153,-9.580769230769231,-12.924999999999999,3.08971570985129,1,0.02553844451904297,0.006510620863020819,0.0023515939712524412,0.0018107243026239425,False,774,sqrt,1299,0.9999999,0.0,0.06328084105694487,1e-07,10,"{'bootstrap': False, 'max_depth': 774, 'max_features': 'sqrt', 'max_leaf_nodes': 1299, 'max_samples': 0.9999999, 'min_impurity_decrease': 0.0, 'min_samples_leaf': 0.06328084105694487, 'min_samples_split': 1e-07, 'n_estimators': 10}"
-8.84236670020121,-13.01735412474849,-12.29093309859155,-19.127263581488933,-12.202024647887322,-18.379338531187123,-14.550113179074446,-8.573252012072436,-13.313447995666305,-11.923550920910078,-13.230710349050826,3.303128068266619,1,0.673982810974121,0.13601068270897448,0.010546374320983886,0.0039435872103719205,False,191,sqrt,2,0.9999999,0.0,0.06254046242252317,0.5208375802309309,568,"{'bootstrap': False, 'max_depth': 191, 'max_features': 'sqrt', 'max_leaf_nodes': 2, 'max_samples': 0.9999999, 'min_impurity_decrease': 0.0, 'min_samples_leaf': 0.06254046242252317, 'min_samples_split': 0.5208375802309309, 'n_estimators': 568}"
-10.49824675324675,-13.525584415584417,-11.990584415584413,-18.035324675324677,-12.268376623376627,-17.68103896103896,-12.941623376623374,-9.141688311688311,-12.469790209790212,-10.734405594405594,-12.947891963109356,2.762913022771825,1,0.8822460889816284,0.1721236908403082,0.008428239822387695,0.0023093337272003384,False,971,sqrt,2970,0.9999999,0.0,0.06827331471862827,1e-07,550,"{'bootstrap': False, 'max_depth': 971, 'max_features': 'sqrt', 'max_leaf_nodes': 2970, 'max_samples': 0.9999999, 'min_impurity_decrease': 0.0, 'min_samples_leaf': 0.06827331471862827, 'min_samples_split': 1e-07, 'n_estimators': 550}"
-8.482142857142858,-13.200000000000001,-12.757142857142858,-18.832142857142856,-12.542857142857144,-20.16428571428571,-15.092857142857143,-8.335714285714285,-13.407692307692308,-11.738461538461538,-13.468115942028984,3.6548027721516827,1,0.02438504695892334,0.005351013243463628,0.0018870115280151367,0.000371592699942756,False,61,log2,2,0.9537169324503892,0.0,0.05939884925750554,1e-07,10,"{'bootstrap': False, 'max_depth': 61, 'max_features': 'log2', 'max_leaf_nodes': 2, 'max_samples': 0.9537169324503892, 'min_impurity_decrease': 0.0, 'min_samples_leaf': 0.05939884925750554, 'min_samples_split': 1e-07, 'n_estimators': 10}"
-8.757142857142856,-13.353571428571431,-12.260714285714286,-19.053571428571427,-12.21428571428571,-17.942857142857143,-14.203571428571431,-8.375000000000002,-13.73076923076923,-11.853846153846156,-13.180072463768115,3.2576002301939004,1,0.024538326263427734,0.009346572196502057,0.0017266035079956054,0.00038504021008385115,False,82,sqrt,2,0.9999999,0.0,0.06105995958342135,1e-07,10,"{'bootstrap': False, 'max_depth': 82, 'max_features': 'sqrt', 'max_leaf_nodes': 2, 'max_samples': 0.9999999, 'min_impurity_decrease': 0.0, 'min_samples_leaf': 0.06105995958342135, 'min_samples_split': 1e-07, 'n_estimators': 10}"
-10.5,-14.389285714285714,-12.467857142857145,-18.392857142857146,-12.803571428571429,-16.721428571428568,-13.700000000000001,-8.303571428571427,-13.169230769230769,-9.342307692307694,-13.003985507246377,2.9611212089227856,1,0.034794974327087405,0.0075446027849664695,0.0024889707565307617,0.0009911506777328344,False,886,sqrt,8118,0.23862156989039082,0.0,0.06188459136538568,1e-07,10,"{'bootstrap': False, 'max_depth': 886, 'max_features': 'sqrt', 'max_leaf_nodes': 8118, 'max_samples': 0.23862156989039082, 'min_impurity_decrease': 0.0, 'min_samples_leaf': 0.06188459136538568, 'min_samples_split': 1e-07, 'n_estimators': 10}"
-10.18951507208388,-13.59840541721276,-12.096439493228484,-18.22616863259065,-12.358781127129749,-17.853211009174313,-13.06070336391437,-8.976802096985583,-12.64709480122324,-10.840696306751353,-13.002765589682223,2.8663501127597923,1,2.6641294240951536,0.42199017580347636,0.02805969715118408,0.007718004402369023,False,750,sqrt,2369,0.9999999,0.0,0.08694464643441592,1e-07,1635,"{'bootstrap': False, 'max_depth': 750, 'max_features': 'sqrt', 'max_leaf_nodes': 2369, 'max_samples': 0.9999999, 'min_impurity_decrease': 0.0, 'min_samples_leaf': 0.08694464643441592, 'min_samples_split': 1e-07, 'n_estimators': 1635}"
-10.65974574305201,-13.48557045422911,-12.069653876490511,-17.733215793625018,-12.325662320790604,-17.543230640746067,-12.59158817797986,-9.137382266969794,-12.36947560396732,-10.275501536462885,-12.840792700434452,2.705951992853138,1,4.913681936264038,0.618947335812129,0.07063288688659668,0.02479348369600084,False,1000,sqrt,1621,0.9999999,0.0,0.0549289341750502,1e-07,3079,"{'bootstrap': False, 'max_depth': 1000, 'max_features': 'sqrt', 'max_leaf_nodes': 1621, 'max_samples': 0.9999999, 'min_impurity_decrease': 0.0, 'min_samples_leaf': 0.0549289341750502, 'min_samples_split': 1e-07, 'n_estimators': 3079}"
-8.696712528395695,-12.396982555398397,-13.54854056834255,-20.22866572371523,-12.07142857142857,-18.703677510608202,-15.570014144271568,-8.714285714285714,-14.195065660412196,-12.45830736919846,-13.66317501315349,3.590374905710924,1,5.611246275901794,1.1091219366752934,0.0629345417022705,0.019603726063159004,True,10,sqrt,2628,0.9999999,1.0,0.5,1e-07,3333,"{'bootstrap': True, 'max_depth': 10, 'max_features': 'sqrt', 'max_leaf_nodes': 2628, 'max_samples': 0.9999999, 'min_impurity_decrease': 1.0, 'min_samples_leaf': 0.5, 'min_samples_split': 1e-07, 'n_estimators': 3333}"
-11.172235714285714,-13.955135714285715,-12.499842857142855,-18.219435714285716,-12.345357142857141,-18.72427142857143,-14.751885714285716,-9.203964285714283,-13.133853846153848,-11.602392307692307,-13.578123188405797,2.8658278092348946,1,9.646082162857056,1.9079478565511523,0.15097556114196778,0.0721041295399925,False,1000,auto,2,0.9999999,0.0,0.052211744315709636,1e-07,5000,"{'bootstrap': False, 'max_depth': 1000, 'max_features': 'auto', 'max_leaf_nodes': 2, 'max_samples': 0.9999999, 'min_impurity_decrease': 0.0, 'min_samples_leaf': 0.052211744315709636, 'min_samples_split': 1e-07, 'n_estimators': 5000}"
-10.621257142857143,-13.523728571428572,-12.072764285714284,-17.722385714285714,-12.273392857142856,-17.548985714285717,-12.638521428571432,-9.189678571428573,-12.396130769230771,-10.319153846153844,-12.851947101449275,2.698147071895939,1,8.223396301269531,1.151837391799013,0.0757436990737915,0.020661479803934048,False,1000,sqrt,7630,0.9999999,0.0,0.05386082247719737,1e-07,5000,"{'bootstrap': False, 'max_depth': 1000, 'max_features': 'sqrt', 'max_leaf_nodes': 7630, 'max_samples': 0.9999999, 'min_impurity_decrease': 0.0, 'min_samples_leaf': 0.05386082247719737, 'min_samples_split': 1e-07, 'n_estimators': 5000}"
-10.73832857142857,-13.472321428571428,-12.152099999999999,-17.601164285714287,-12.365035714285716,-17.426264285714286,-12.524857142857144,-9.238642857142855,-12.3411,-10.154107692307692,-12.823910869565218,2.6498614157464457,1,8.060260796546936,1.0172394433343588,0.08379714488983155,0.02283032657219931,False,1000,sqrt,2763,0.9999999,0.0,0.04797249681095117,1e-07,5000,"{'bootstrap': False, 'max_depth': 1000, 'max_features': 'sqrt', 'max_leaf_nodes': 2763, 'max_samples': 0.9999999, 'min_impurity_decrease': 0.0, 'min_samples_leaf': 0.04797249681095117, 'min_samples_split': 1e-07, 'n_estimators': 5000}"
-8.794457142857144,-13.018571428571429,-12.30924285714286,-19.053807142857146,-12.172171428571428,-18.33677857142857,-14.474585714285714,-8.529428571428571,-13.419161538461537,-11.911607692307694,-13.209757971014493,3.2942265686051346,1,7.335487198829651,1.5462539033901723,0.07869584560394287,0.01673936492748805,False,962,sqrt,2,0.9999999,0.0,0.04915571146233978,1e-07,5000,"{'bootstrap': False, 'max_depth': 962, 'max_features': 'sqrt', 'max_leaf_nodes': 2, 'max_samples': 0.9999999, 'min_impurity_decrease': 0.0, 'min_samples_leaf': 0.04915571146233978, 'min_samples_split': 1e-07, 'n_estimators': 5000}"
-13.02857142857143,-12.592857142857142,-13.5,-21.407142857142855,-11.571428571428571,-17.428571428571427,-9.764285714285714,-10.41428571428572,-12.446153846153846,-8.376923076923077,-13.091304347826087,3.630946506111358,1,0.046056509017944336,0.017541958928939106,0.0017822742462158202,0.0005474456104508941,False,1000,sqrt,6100,0.9999999,0.0,1e-07,1e-07,10,"{'bootstrap': False, 'max_depth': 1000, 'max_features': 'sqrt', 'max_leaf_nodes': 6100, 'max_samples': 0.9999999, 'min_impurity_decrease': 0.0, 'min_samples_leaf': 1e-07, 'min_samples_split': 1e-07, 'n_estimators': 10}"
-10.323985714285712,-13.077978571428572,-13.470314285714286,-18.07005,-11.925049999999999,-16.896014285714283,-9.916749999999999,-10.138428571428575,-11.943646153846153,-8.320446153846152,-12.441255072463768,2.943705142060462,1,17.27325870990753,5.361202802795779,0.10048322677612305,0.033627337710109576,False,1000,sqrt,10000,0.9999999,0.0,1e-07,1e-07,5000,"{'bootstrap': False, 'max_depth': 1000, 'max_features': 'sqrt', 'max_leaf_nodes': 10000, 'max_samples': 0.9999999, 'min_impurity_decrease': 0.0, 'min_samples_leaf': 1e-07, 'min_samples_split': 1e-07, 'n_estimators': 5000}"
-10.578321428571428,-13.29092857142857,-13.26182857142857,-17.75124285714286,-12.329285714285716,-17.622421428571425,-10.939678571428573,-9.830792857142857,-12.027753846153844,-8.932853846153845,-12.688049999999999,2.848423886780416,1,16.558738827705383,1.2915755176555834,0.07911763191223145,0.02236848706298596,True,1000,sqrt,10000,0.9999999,0.0,1e-07,1e-07,5000,"{'bootstrap': True, 'max_depth': 1000, 'max_features': 'sqrt', 'max_leaf_nodes': 10000, 'max_samples': 0.9999999, 'min_impurity_decrease': 0.0, 'min_samples_leaf': 1e-07, 'min_samples_split': 1e-07, 'n_estimators': 5000}"
-8.861605022056327,-12.496369189005767,-13.19843909060061,-20.43417034272141,-12.08525619273838,-18.61263997285375,-15.535782151340344,-8.685900916185954,-13.95083135391924,-12.347030878859858,-13.62764122689249,3.5953491539632934,1,2.3607171297073366,0.4887496072455019,0.03658270835876465,0.011316411619327177,False,305,log2,9508,0.9999545447349864,0.012553378832753028,0.46357393905491995,0.14178751404417864,2105,"{'bootstrap': False, 'max_depth': 305, 'max_features': 'log2', 'max_leaf_nodes': 9508, 'max_samples': 0.9999545447349864, 'min_impurity_decrease': 0.012553378832753028, 'min_samples_leaf': 0.46357393905491995, 'min_samples_split': 0.14178751404417864, 'n_estimators': 2105}"
-10.6648,-13.162400000000002,-13.085328571428574,-17.681114285714287,-12.384964285714286,-17.648478571428573,-10.794192857142857,-9.793849999999997,-11.962176923076925,-8.985176923076923,-12.647300000000001,2.8358690143042247,1,15.272580933570861,1.9750366592825084,0.08794441223144531,0.029171081527727155,True,1000,sqrt,10000,0.9999999,0.0,1e-07,1e-07,5000,"{'bootstrap': True, 'max_depth': 1000, 'max_features': 'sqrt', 'max_leaf_nodes': 10000, 'max_samples': 0.9999999, 'min_impurity_decrease': 0.0, 'min_samples_leaf': 1e-07, 'min_samples_split': 1e-07, 'n_estimators': 5000}"
