split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,split5_test_score,split6_test_score,split7_test_score,split8_test_score,split9_test_score,mean_test_score,std_test_score,rank_test_score,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_criterion,param_max_depth,param_max_features,param_max_leaf_nodes,param_max_samples,param_min_impurity_decrease,param_min_samples_leaf,param_min_samples_split,param_min_weight_fraction_leaf,param_n_estimators,params
-11.3125,-13.15625,-12.65625,-25.8125,-10.96875,-14.516129032258064,-12.548387096774194,-13.548387096774194,-11.774193548387096,-10.903225806451612,-13.736507936507936,4.208739245781271,1,14.298969316482545,2.865018291260696,6.970990920066834,2.2963767709698972,mae,2,sqrt,10,0.1,0.0,1e-07,1.0,0.5,5000,"{'criterion': 'mae', 'max_depth': 2, 'max_features': 'sqrt', 'max_leaf_nodes': 10, 'max_samples': 0.1, 'min_impurity_decrease': 0.0, 'min_samples_leaf': 1e-07, 'min_samples_split': 1.0, 'min_weight_fraction_leaf': 0.5, 'n_estimators': 5000}"
-11.25,-13.15625,-13.03125,-25.8125,-10.46875,-14.516129032258064,-12.548387096774194,-13.548387096774194,-11.774193548387096,-10.903225806451612,-13.717460317460317,4.240618744836076,1,14.147694182395934,2.8766838365591956,5.219533085823059,1.4425312894476565,mae,10000,sqrt,10,0.37464661810619637,1.0,0.5,0.7868107846416407,0.5,5000,"{'criterion': 'mae', 'max_depth': 10000, 'max_features': 'sqrt', 'max_leaf_nodes': 10, 'max_samples': 0.37464661810619637, 'min_impurity_decrease': 1.0, 'min_samples_leaf': 0.5, 'min_samples_split': 0.7868107846416407, 'min_weight_fraction_leaf': 0.5, 'n_estimators': 5000}"
-11.25,-13.15625,-13.03125,-25.8125,-10.46875,-14.516129032258064,-12.548387096774194,-13.548387096774194,-11.774193548387096,-10.903225806451612,-13.717460317460317,4.240618744836076,1,12.864023232460022,2.500900623099923,4.807152223587036,1.264314872307571,mae,2,log2,1022,0.3849330039142531,1.0,1e-07,1.0,0.0,5000,"{'criterion': 'mae', 'max_depth': 2, 'max_features': 'log2', 'max_leaf_nodes': 1022, 'max_samples': 0.3849330039142531, 'min_impurity_decrease': 1.0, 'min_samples_leaf': 1e-07, 'min_samples_split': 1.0, 'min_weight_fraction_leaf': 0.0, 'n_estimators': 5000}"
-11.25,-13.15625,-13.03125,-25.8125,-10.46875,-14.516129032258064,-12.548387096774194,-13.548387096774194,-11.774193548387096,-10.903225806451612,-13.717460317460317,4.240618744836076,1,50.203127479553224,9.023513512915372,19.060189867019652,4.956082054373656,mae,2,log2,10000,0.3493867002681965,0.0,0.5,1.0,0.5,20000,"{'criterion': 'mae', 'max_depth': 2, 'max_features': 'log2', 'max_leaf_nodes': 10000, 'max_samples': 0.3493867002681965, 'min_impurity_decrease': 0.0, 'min_samples_leaf': 0.5, 'min_samples_split': 1.0, 'min_weight_fraction_leaf': 0.5, 'n_estimators': 20000}"
-11.25,-13.15625,-13.03125,-25.8125,-10.46875,-14.516129032258064,-12.548387096774194,-13.548387096774194,-11.774193548387096,-10.903225806451612,-13.717460317460317,4.240618744836076,1,14.05887725353241,2.614063250015548,4.621093010902404,1.3056231077184914,mae,10000,auto,10,0.3085745572537146,0.0,1e-07,1e-07,0.5,5000,"{'criterion': 'mae', 'max_depth': 10000, 'max_features': 'auto', 'max_leaf_nodes': 10, 'max_samples': 0.3085745572537146, 'min_impurity_decrease': 0.0, 'min_samples_leaf': 1e-07, 'min_samples_split': 1e-07, 'min_weight_fraction_leaf': 0.5, 'n_estimators': 5000}"
-11.25,-13.15625,-13.03125,-25.8125,-10.46875,-14.516129032258064,-12.548387096774194,-13.548387096774194,-11.774193548387096,-10.903225806451612,-13.717460317460317,4.240618744836076,1,50.858137822151186,9.428060421067633,20.361468505859374,5.528117149979967,mae,10000,log2,10,0.30646509018439333,1.0,0.5,1e-07,0.0,20000,"{'criterion': 'mae', 'max_depth': 10000, 'max_features': 'log2', 'max_leaf_nodes': 10, 'max_samples': 0.30646509018439333, 'min_impurity_decrease': 1.0, 'min_samples_leaf': 0.5, 'min_samples_split': 1e-07, 'min_weight_fraction_leaf': 0.0, 'n_estimators': 20000}"
-11.25,-13.15625,-13.03125,-25.8125,-10.46875,-14.516129032258064,-12.548387096774194,-13.548387096774194,-11.774193548387096,-10.903225806451612,-13.717460317460317,4.240618744836076,1,13.429337501525879,1.6031252930827515,5.557461953163147,1.3914895043163187,mae,2,sqrt,10,0.35390898950652183,0.0,1e-07,1e-07,0.5,5000,"{'criterion': 'mae', 'max_depth': 2, 'max_features': 'sqrt', 'max_leaf_nodes': 10, 'max_samples': 0.35390898950652183, 'min_impurity_decrease': 0.0, 'min_samples_leaf': 1e-07, 'min_samples_split': 1e-07, 'min_weight_fraction_leaf': 0.5, 'n_estimators': 5000}"
-11.25,-13.15625,-13.03125,-25.8125,-10.46875,-14.516129032258064,-12.548387096774194,-13.548387096774194,-11.774193548387096,-10.903225806451612,-13.717460317460317,4.240618744836076,1,13.373247814178466,1.8943751400106943,4.9906768798828125,1.3742539152857867,mae,10000,log2,10000,0.343285648065769,0.0,0.417903634735096,1.0,0.5,5000,"{'criterion': 'mae', 'max_depth': 10000, 'max_features': 'log2', 'max_leaf_nodes': 10000, 'max_samples': 0.343285648065769, 'min_impurity_decrease': 0.0, 'min_samples_leaf': 0.417903634735096, 'min_samples_split': 1.0, 'min_weight_fraction_leaf': 0.5, 'n_estimators': 5000}"
-11.25,-13.15625,-13.03125,-25.8125,-10.46875,-14.516129032258064,-12.548387096774194,-13.548387096774194,-11.774193548387096,-10.903225806451612,-13.717460317460317,4.240618744836076,1,51.99226272106171,7.3169636697300575,19.302135276794434,4.506705683981559,mae,10000,log2,10000,0.31726237247846467,1.0,1e-07,1.0,0.5,20000,"{'criterion': 'mae', 'max_depth': 10000, 'max_features': 'log2', 'max_leaf_nodes': 10000, 'max_samples': 0.31726237247846467, 'min_impurity_decrease': 1.0, 'min_samples_leaf': 1e-07, 'min_samples_split': 1.0, 'min_weight_fraction_leaf': 0.5, 'n_estimators': 20000}"
-11.6875,-12.21875,-11.59375,-24.3125,-12.78125,-16.741935483870968,-11.516129032258064,-13.0,-12.580645161290322,-13.129032258064516,-13.965079365079365,3.7583768641113364,1,29.33683524131775,5.186959647925414,11.142438745498657,2.694541782095537,mse,3975,auto,9600,0.1,0.07610141476452739,0.4330362954484219,0.5897737309906157,0.349575845293421,11703,"{'criterion': 'mse', 'max_depth': 3975, 'max_features': 'auto', 'max_leaf_nodes': 9600, 'max_samples': 0.1, 'min_impurity_decrease': 0.07610141476452739, 'min_samples_leaf': 0.4330362954484219, 'min_samples_split': 0.5897737309906157, 'min_weight_fraction_leaf': 0.349575845293421, 'n_estimators': 11703}"
-11.25,-13.15625,-13.03125,-25.8125,-10.46875,-14.516129032258064,-12.548387096774194,-13.548387096774194,-11.774193548387096,-10.903225806451612,-13.717460317460317,4.240618744836076,1,49.40106294155121,9.005857449077833,20.138902449607848,5.742274257098505,mae,10000,sqrt,10,0.35259345288973554,0.0,0.5,1.0,0.5,20000,"{'criterion': 'mae', 'max_depth': 10000, 'max_features': 'sqrt', 'max_leaf_nodes': 10, 'max_samples': 0.35259345288973554, 'min_impurity_decrease': 0.0, 'min_samples_leaf': 0.5, 'min_samples_split': 1.0, 'min_weight_fraction_leaf': 0.5, 'n_estimators': 20000}"
-11.25,-13.15625,-13.03125,-25.8125,-10.46875,-14.516129032258064,-12.548387096774194,-13.548387096774194,-11.774193548387096,-10.903225806451612,-13.717460317460317,4.240618744836076,1,13.813484716415406,2.4018805449714065,5.390188765525818,1.552712162821,mae,1557,log2,310,0.28642896126815875,0.16330255538930727,0.4592233122880806,0.7523954310239659,0.017645752119801572,5366,"{'criterion': 'mae', 'max_depth': 1557, 'max_features': 'log2', 'max_leaf_nodes': 310, 'max_samples': 0.28642896126815875, 'min_impurity_decrease': 0.16330255538930727, 'min_samples_leaf': 0.4592233122880806, 'min_samples_split': 0.7523954310239659, 'min_weight_fraction_leaf': 0.017645752119801572, 'n_estimators': 5366}"
-11.25,-13.15625,-13.03125,-25.8125,-10.46875,-14.516129032258064,-12.548387096774194,-13.548387096774194,-11.774193548387096,-10.903225806451612,-13.717460317460317,4.240618744836076,1,47.58718664646149,7.215764262570502,18.160706567764283,5.095286084620972,mae,486,auto,6717,0.3393274427968602,0.02096631967149532,0.475133188417498,0.09599834200797794,0.3750730209422313,18797,"{'criterion': 'mae', 'max_depth': 486, 'max_features': 'auto', 'max_leaf_nodes': 6717, 'max_samples': 0.3393274427968602, 'min_impurity_decrease': 0.02096631967149532, 'min_samples_leaf': 0.475133188417498, 'min_samples_split': 0.09599834200797794, 'min_weight_fraction_leaf': 0.3750730209422313, 'n_estimators': 18797}"
-11.25,-13.15625,-13.03125,-25.8125,-10.46875,-14.516129032258064,-12.548387096774194,-13.548387096774194,-11.774193548387096,-10.903225806451612,-13.717460317460317,4.240618744836076,1,47.01376190185547,8.833812207341502,17.308771467208864,4.317682844172668,mae,9678,sqrt,8884,0.25144157085788865,0.11711348048254913,0.021304648614476555,0.8586789722265402,0.015972414313349118,18779,"{'criterion': 'mae', 'max_depth': 9678, 'max_features': 'sqrt', 'max_leaf_nodes': 8884, 'max_samples': 0.25144157085788865, 'min_impurity_decrease': 0.11711348048254913, 'min_samples_leaf': 0.021304648614476555, 'min_samples_split': 0.8586789722265402, 'min_weight_fraction_leaf': 0.015972414313349118, 'n_estimators': 18779}"
-11.25,-13.25,-12.65625,-25.4375,-10.71875,-14.064516129032258,-12.483870967741936,-13.483870967741936,-11.612903225806452,-10.35483870967742,-13.549206349206349,4.160516737585398,1,49.37494513988495,8.172494023925742,19.00179190635681,5.18490445526133,mae,1746,log2,1605,0.35235714232928095,0.013894334847261994,0.06237558103176248,0.0942288396148021,0.3057751517261292,19302,"{'criterion': 'mae', 'max_depth': 1746, 'max_features': 'log2', 'max_leaf_nodes': 1605, 'max_samples': 0.35235714232928095, 'min_impurity_decrease': 0.013894334847261994, 'min_samples_leaf': 0.06237558103176248, 'min_samples_split': 0.0942288396148021, 'min_weight_fraction_leaf': 0.3057751517261292, 'n_estimators': 19302}"
-11.3125,-13.15625,-12.65625,-25.8125,-10.96875,-14.516129032258064,-12.548387096774194,-13.548387096774194,-11.774193548387096,-10.903225806451612,-13.736507936507936,4.208739245781271,1,51.950830245018004,10.10568629314862,22.556634163856508,6.549968601711537,mae,2,sqrt,10000,0.1,0.0,0.5,1e-07,0.5,20000,"{'criterion': 'mae', 'max_depth': 2, 'max_features': 'sqrt', 'max_leaf_nodes': 10000, 'max_samples': 0.1, 'min_impurity_decrease': 0.0, 'min_samples_leaf': 0.5, 'min_samples_split': 1e-07, 'min_weight_fraction_leaf': 0.5, 'n_estimators': 20000}"
-11.3125,-13.25,-12.65625,-25.4375,-10.75,-14.161290322580646,-12.516129032258064,-13.516129032258064,-11.67741935483871,-10.419354838709678,-13.587301587301587,4.147433881080444,1,50.14418203830719,9.338683463764868,19.7441547870636,5.231569589545694,mae,984,log2,1969,0.31108680943696376,0.0,1e-07,1e-07,0.34724689700414607,19629,"{'criterion': 'mae', 'max_depth': 984, 'max_features': 'log2', 'max_leaf_nodes': 1969, 'max_samples': 0.31108680943696376, 'min_impurity_decrease': 0.0, 'min_samples_leaf': 1e-07, 'min_samples_split': 1e-07, 'min_weight_fraction_leaf': 0.34724689700414607, 'n_estimators': 19629}"
-11.25,-13.53125,-13.03125,-25.8125,-10.46875,-14.516129032258064,-12.548387096774194,-13.548387096774194,-11.612903225806452,-10.903225806451612,-13.739682539682539,4.244776969081237,1,51.52915794849396,9.132777082716073,19.534791040420533,5.046913737076373,mae,1648,log2,1115,0.6855984424938179,0.02340507331368726,1e-07,0.003243110989426256,0.5,20000,"{'criterion': 'mae', 'max_depth': 1648, 'max_features': 'log2', 'max_leaf_nodes': 1115, 'max_samples': 0.6855984424938179, 'min_impurity_decrease': 0.02340507331368726, 'min_samples_leaf': 1e-07, 'min_samples_split': 0.003243110989426256, 'min_weight_fraction_leaf': 0.5, 'n_estimators': 20000}"
-11.25,-13.28125,-12.5625,-25.375,-10.75,-14.03225806451613,-12.483870967741936,-13.419354838709678,-11.580645161290322,-10.387096774193548,-13.53015873015873,4.140952444593375,1,51.854426050186156,8.659780121307763,18.727977180480956,4.961887428537337,mae,2,log2,10,0.2722677331926935,0.0,1e-07,0.016392409199481178,0.2880997481202207,20000,"{'criterion': 'mae', 'max_depth': 2, 'max_features': 'log2', 'max_leaf_nodes': 10, 'max_samples': 0.2722677331926935, 'min_impurity_decrease': 0.0, 'min_samples_leaf': 1e-07, 'min_samples_split': 0.016392409199481178, 'min_weight_fraction_leaf': 0.2880997481202207, 'n_estimators': 20000}"
-11.3125,-13.15625,-13.03125,-25.8125,-10.46875,-14.516129032258064,-12.548387096774194,-13.548387096774194,-11.774193548387096,-10.903225806451612,-13.723809523809523,4.236964836130055,1,40.69791510105133,7.541181770773676,15.61636254787445,4.317478109425217,mae,10000,log2,10,0.17252144168351569,0.0,0.5,1.0,0.27413066581636586,15659,"{'criterion': 'mae', 'max_depth': 10000, 'max_features': 'log2', 'max_leaf_nodes': 10, 'max_samples': 0.17252144168351569, 'min_impurity_decrease': 0.0, 'min_samples_leaf': 0.5, 'min_samples_split': 1.0, 'min_weight_fraction_leaf': 0.27413066581636586, 'n_estimators': 15659}"
-11.25,-13.3125,-12.53125,-25.375,-10.78125,-14.161290322580646,-12.483870967741936,-13.419354838709678,-11.67741935483871,-10.483870967741936,-13.565079365079365,4.129492598453872,1,53.854624485969545,10.012800515950579,19.84623601436615,4.93839640721635,mae,2,log2,10,0.16542200802708326,0.0,1e-07,1e-07,0.30152374787795144,20000,"{'criterion': 'mae', 'max_depth': 2, 'max_features': 'log2', 'max_leaf_nodes': 10, 'max_samples': 0.16542200802708326, 'min_impurity_decrease': 0.0, 'min_samples_leaf': 1e-07, 'min_samples_split': 1e-07, 'min_weight_fraction_leaf': 0.30152374787795144, 'n_estimators': 20000}"
-11.25,-13.3125,-12.65625,-25.75,-10.71875,-14.483870967741936,-12.580645161290322,-13.548387096774194,-11.64516129032258,-10.548387096774194,-13.666666666666666,4.238783729609286,1,20.273042464256285,3.749000568190595,7.297358465194702,1.960181603751215,mae,4425,log2,7998,0.38771691851866374,0.735669217651998,1e-07,1e-07,0.23065165517652633,7548,"{'criterion': 'mae', 'max_depth': 4425, 'max_features': 'log2', 'max_leaf_nodes': 7998, 'max_samples': 0.38771691851866374, 'min_impurity_decrease': 0.735669217651998, 'min_samples_leaf': 1e-07, 'min_samples_split': 1e-07, 'min_weight_fraction_leaf': 0.23065165517652633, 'n_estimators': 7548}"
-11.25,-13.53125,-13.03125,-25.8125,-10.46875,-14.516129032258064,-12.838709677419354,-13.548387096774194,-11.612903225806452,-10.903225806451612,-13.768253968253969,4.2376333130980575,1,51.93272852897644,8.857196601179666,19.88562650680542,5.326741877861714,mae,2,log2,10,0.8508419864210627,0.0,0.46933643524917446,0.3823830293531818,0.25862774628453455,20000,"{'criterion': 'mae', 'max_depth': 2, 'max_features': 'log2', 'max_leaf_nodes': 10, 'max_samples': 0.8508419864210627, 'min_impurity_decrease': 0.0, 'min_samples_leaf': 0.46933643524917446, 'min_samples_split': 0.3823830293531818, 'min_weight_fraction_leaf': 0.25862774628453455, 'n_estimators': 20000}"
-11.25,-13.625,-13.03125,-25.8125,-10.46875,-14.516129032258064,-12.774193548387096,-13.548387096774194,-11.612903225806452,-10.903225806451612,-13.771428571428572,4.238645759822166,1,25.371797466278075,4.225863085858325,10.194494438171386,3.0784634892860883,mae,7652,sqrt,9904,0.9999999,0.9418707541575068,1e-07,1e-07,0.0,8168,"{'criterion': 'mae', 'max_depth': 7652, 'max_features': 'sqrt', 'max_leaf_nodes': 9904, 'max_samples': 0.9999999, 'min_impurity_decrease': 0.9418707541575068, 'min_samples_leaf': 1e-07, 'min_samples_split': 1e-07, 'min_weight_fraction_leaf': 0.0, 'n_estimators': 8168}"
-11.25,-13.28125,-12.53125,-25.375,-10.71875,-14.0,-12.516129032258064,-13.419354838709678,-11.580645161290322,-10.35483870967742,-13.52063492063492,4.1450962189015685,1,52.89744980335236,8.82115467075941,23.45299780368805,5.9683536455648785,mae,1180,log2,10,0.3425854866382283,0.0,1e-07,1e-07,0.2696994672006506,20000,"{'criterion': 'mae', 'max_depth': 1180, 'max_features': 'log2', 'max_leaf_nodes': 10, 'max_samples': 0.3425854866382283, 'min_impurity_decrease': 0.0, 'min_samples_leaf': 1e-07, 'min_samples_split': 1e-07, 'min_weight_fraction_leaf': 0.2696994672006506, 'n_estimators': 20000}"
-11.25,-13.25,-12.65625,-25.84375,-10.75,-14.516129032258064,-12.548387096774194,-13.548387096774194,-11.64516129032258,-10.806451612903226,-13.698412698412698,4.247830239144017,1,55.7397702217102,9.288211545522945,22.84235289096832,6.461541373179592,mae,10000,sqrt,10,0.28990169035050917,1.0,1e-07,1e-07,0.23097287881917894,20000,"{'criterion': 'mae', 'max_depth': 10000, 'max_features': 'sqrt', 'max_leaf_nodes': 10, 'max_samples': 0.28990169035050917, 'min_impurity_decrease': 1.0, 'min_samples_leaf': 1e-07, 'min_samples_split': 1e-07, 'min_weight_fraction_leaf': 0.23097287881917894, 'n_estimators': 20000}"
-11.28125,-13.34375,-12.3125,-25.375,-10.78125,-13.96774193548387,-12.451612903225806,-13.387096774193548,-11.548387096774194,-10.32258064516129,-13.495238095238095,4.14987473294959,1,28.92594690322876,5.010645684387874,11.268291807174682,2.9683418545719884,mae,9131,log2,2121,0.3013608420891236,0.0,1e-07,0.10894381931739798,0.2305147406378268,10990,"{'criterion': 'mae', 'max_depth': 9131, 'max_features': 'log2', 'max_leaf_nodes': 2121, 'max_samples': 0.3013608420891236, 'min_impurity_decrease': 0.0, 'min_samples_leaf': 1e-07, 'min_samples_split': 0.10894381931739798, 'min_weight_fraction_leaf': 0.2305147406378268, 'n_estimators': 10990}"
-11.3125,-13.15625,-12.25,-25.28125,-10.6875,-13.903225806451612,-12.451612903225806,-13.290322580645162,-11.548387096774194,-10.03225806451613,-13.40952380952381,4.151998781895989,1,52.55783009529114,8.708475922549836,20.040211057662965,5.3645408629646925,mae,2,log2,10,0.32125554016534325,0.0,1e-07,0.05614206654399949,0.17737866885452744,20000,"{'criterion': 'mae', 'max_depth': 2, 'max_features': 'log2', 'max_leaf_nodes': 10, 'max_samples': 0.32125554016534325, 'min_impurity_decrease': 0.0, 'min_samples_leaf': 1e-07, 'min_samples_split': 0.05614206654399949, 'min_weight_fraction_leaf': 0.17737866885452744, 'n_estimators': 20000}"
-11.75,-12.53125,-12.25,-24.21875,-10.125,-12.67741935483871,-11.903225806451612,-12.741935483870968,-11.225806451612904,-8.96774193548387,-12.86031746031746,3.9861307239059376,1,38.104451990127565,5.286936209710031,14.031853342056275,3.522096390255816,mae,4420,log2,1226,0.39220769527456956,0.0,1e-07,0.05449352076009872,0.026507137308498865,13324,"{'criterion': 'mae', 'max_depth': 4420, 'max_features': 'log2', 'max_leaf_nodes': 1226, 'max_samples': 0.39220769527456956, 'min_impurity_decrease': 0.0, 'min_samples_leaf': 1e-07, 'min_samples_split': 0.05449352076009872, 'min_weight_fraction_leaf': 0.026507137308498865, 'n_estimators': 13324}"
-11.3125,-13.15625,-12.65625,-25.8125,-10.96875,-14.516129032258064,-12.548387096774194,-13.548387096774194,-11.774193548387096,-10.903225806451612,-13.736507936507936,4.208739245781271,1,13.327807307243347,2.570221835175094,5.163887166976929,1.305867802297299,mae,10000,auto,10000,0.1,0.0,0.5,1e-07,0.0,5000,"{'criterion': 'mae', 'max_depth': 10000, 'max_features': 'auto', 'max_leaf_nodes': 10000, 'max_samples': 0.1, 'min_impurity_decrease': 0.0, 'min_samples_leaf': 0.5, 'min_samples_split': 1e-07, 'min_weight_fraction_leaf': 0.0, 'n_estimators': 5000}"
