split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,split5_test_score,split6_test_score,split7_test_score,split8_test_score,split9_test_score,mean_test_score,std_test_score,rank_test_score,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_bootstrap,param_max_depth,param_max_features,param_max_leaf_nodes,param_max_samples,param_min_impurity_decrease,param_min_samples_leaf,param_min_samples_split,param_min_weight_fraction_leaf,param_n_estimators,params
-13.321428571428571,-14.0,-11.964285714285714,-17.178571428571427,-12.035714285714286,-17.214285714285715,-13.142857142857142,-9.107142857142858,-11.884615384615385,-9.153846153846153,-12.934782608695652,2.6332760081614315,1,20.41902415752411,4.887772126213876,0.1601396083831787,0.03668356574842519,False,10,auto,4135,0.9139813665449468,0.21579602235168674,1e-07,0.23598912258164523,0.06600618887834363,10000,"{'bootstrap': False, 'max_depth': 10, 'max_features': 'auto', 'max_leaf_nodes': 4135, 'max_samples': 0.9139813665449468, 'min_impurity_decrease': 0.21579602235168674, 'min_samples_leaf': 1e-07, 'min_samples_split': 0.23598912258164523, 'min_weight_fraction_leaf': 0.06600618887834363, 'n_estimators': 10000}"
-8.928571428571429,-12.285714285714286,-13.428571428571429,-20.714285714285715,-12.071428571428571,-18.785714285714285,-15.714285714285714,-8.714285714285714,-14.23076923076923,-12.461538461538462,-13.73913043478261,3.6752194113169487,1,11.398059415817261,2.484905893803119,0.130796480178833,0.030282975042385116,False,5506,auto,3126,0.9448045453203737,1.0,0.5,0.34926632734826124,0.5,10000,"{'bootstrap': False, 'max_depth': 5506, 'max_features': 'auto', 'max_leaf_nodes': 3126, 'max_samples': 0.9448045453203737, 'min_impurity_decrease': 1.0, 'min_samples_leaf': 0.5, 'min_samples_split': 0.34926632734826124, 'min_weight_fraction_leaf': 0.5, 'n_estimators': 10000}"
-8.75,-12.142857142857142,-14.5,-21.285714285714285,-12.071428571428571,-18.785714285714285,-14.428571428571429,-8.714285714285714,-13.01923076923077,-12.596153846153847,-13.641304347826088,3.775974495655982,1,0.11332917213439941,0.005722916071013566,0.0034403085708618166,0.0013530186684477,True,10,auto,10000,0.4644600308496827,0.0,1e-07,0.7447844987378006,0.0,10,"{'bootstrap': True, 'max_depth': 10, 'max_features': 'auto', 'max_leaf_nodes': 10000, 'max_samples': 0.4644600308496827, 'min_impurity_decrease': 0.0, 'min_samples_leaf': 1e-07, 'min_samples_split': 0.7447844987378006, 'min_weight_fraction_leaf': 0.0, 'n_estimators': 10}"
-13.357142857142858,-13.821428571428571,-12.5,-17.571428571428573,-11.857142857142858,-17.428571428571427,-11.678571428571429,-9.321428571428571,-12.038461538461538,-8.76923076923077,-12.869565217391305,2.7668027954154057,1,20.024900937080382,4.8082124454649655,0.15170679092407227,0.028054648703282035,False,10,auto,2776,0.8951363646836823,0.13160194339759956,0.0011608661545694718,0.27062346588729735,0.08988887079975288,10000,"{'bootstrap': False, 'max_depth': 10, 'max_features': 'auto', 'max_leaf_nodes': 2776, 'max_samples': 0.8951363646836823, 'min_impurity_decrease': 0.13160194339759956, 'min_samples_leaf': 0.0011608661545694718, 'min_samples_split': 0.27062346588729735, 'min_weight_fraction_leaf': 0.08988887079975288, 'n_estimators': 10000}"
-13.357142857142858,-13.642857142857142,-12.428571428571429,-17.535714285714285,-12.0,-17.178571428571427,-11.571428571428571,-9.25,-11.807692307692308,-8.307692307692308,-12.746376811594203,2.7973697510131514,1,20.35514907836914,4.895445151234377,0.15334465503692626,0.03066100875489319,False,133,auto,1989,0.9364992678506535,0.07869386856420572,1e-07,0.2580679032743761,0.09332583863780525,10000,"{'bootstrap': False, 'max_depth': 133, 'max_features': 'auto', 'max_leaf_nodes': 1989, 'max_samples': 0.9364992678506535, 'min_impurity_decrease': 0.07869386856420572, 'min_samples_leaf': 1e-07, 'min_samples_split': 0.2580679032743761, 'min_weight_fraction_leaf': 0.09332583863780525, 'n_estimators': 10000}"
-13.785714285714286,-14.071428571428571,-12.857142857142858,-17.142857142857142,-12.178571428571429,-17.767857142857142,-11.607142857142858,-9.892857142857142,-11.653846153846153,-9.153846153846153,-13.048913043478262,2.652375551706667,1,18.17718415260315,4.198558313965681,0.17602813243865967,0.046728480870749815,False,310,auto,10,0.9999999,0.0,0.018030210703993185,0.12733082411690388,0.13415228546756008,10000,"{'bootstrap': False, 'max_depth': 310, 'max_features': 'auto', 'max_leaf_nodes': 10, 'max_samples': 0.9999999, 'min_impurity_decrease': 0.0, 'min_samples_leaf': 0.018030210703993185, 'min_samples_split': 0.12733082411690388, 'min_weight_fraction_leaf': 0.13415228546756008, 'n_estimators': 10000}"
-14.071428571428571,-13.571428571428571,-13.357142857142858,-16.678571428571427,-12.321428571428571,-16.285714285714285,-11.571428571428571,-9.464285714285714,-11.884615384615385,-8.0,-12.76086956521739,2.5627421681311504,1,22.403988361358643,5.286530625850363,0.17445383071899415,0.038423668248316785,False,10000,auto,4810,0.1,0.0,1e-07,0.2922165303678282,0.0,10000,"{'bootstrap': False, 'max_depth': 10000, 'max_features': 'auto', 'max_leaf_nodes': 4810, 'max_samples': 0.1, 'min_impurity_decrease': 0.0, 'min_samples_leaf': 1e-07, 'min_samples_split': 0.2922165303678282, 'min_weight_fraction_leaf': 0.0, 'n_estimators': 10000}"
-11.107142857142858,-13.214285714285714,-12.071428571428571,-18.571428571428573,-12.5,-17.607142857142858,-13.285714285714286,-8.928571428571429,-12.923076923076923,-11.807692307692308,-13.21376811594203,2.7499314371674735,1,9.077497935295105,1.8740779945773451,0.08937437534332275,0.017070864794062498,False,10,log2,10000,0.9323624041110145,0.0,1e-07,0.28674111398730096,0.0932951453947026,6118,"{'bootstrap': False, 'max_depth': 10, 'max_features': 'log2', 'max_leaf_nodes': 10000, 'max_samples': 0.9323624041110145, 'min_impurity_decrease': 0.0, 'min_samples_leaf': 1e-07, 'min_samples_split': 0.28674111398730096, 'min_weight_fraction_leaf': 0.0932951453947026, 'n_estimators': 6118}"
-8.928571428571429,-12.642857142857142,-12.625,-19.5,-12.25,-18.642857142857142,-14.928571428571429,-8.714285714285714,-13.576923076923077,-12.5,-13.43659420289855,3.374534874239652,1,0.11431057453155517,0.0077776821194498694,0.004982399940490723,0.0008796542639331518,False,1031,auto,10,0.965179239796266,0.0,1e-07,0.31783270632500565,0.4421790149354111,10,"{'bootstrap': False, 'max_depth': 1031, 'max_features': 'auto', 'max_leaf_nodes': 10, 'max_samples': 0.965179239796266, 'min_impurity_decrease': 0.0, 'min_samples_leaf': 1e-07, 'min_samples_split': 0.31783270632500565, 'min_weight_fraction_leaf': 0.4421790149354111, 'n_estimators': 10}"
-13.678571428571429,-14.035714285714286,-13.178571428571429,-17.464285714285715,-12.196428571428571,-16.285714285714285,-11.535714285714286,-9.964285714285714,-12.115384615384615,-7.269230769230769,-12.817028985507246,2.7618554568796236,1,21.287259101867676,4.982425329185703,0.14725933074951172,0.02434846229765475,False,10,auto,3077,0.9999999,0.0,1e-07,0.34859369562180653,0.0,10000,"{'bootstrap': False, 'max_depth': 10, 'max_features': 'auto', 'max_leaf_nodes': 3077, 'max_samples': 0.9999999, 'min_impurity_decrease': 0.0, 'min_samples_leaf': 1e-07, 'min_samples_split': 0.34859369562180653, 'min_weight_fraction_leaf': 0.0, 'n_estimators': 10000}"
-8.928571428571429,-12.285714285714286,-13.428571428571429,-20.714285714285715,-12.071428571428571,-18.785714285714285,-15.714285714285714,-8.714285714285714,-14.23076923076923,-12.461538461538462,-13.73913043478261,3.6752194113169487,1,0.11665723323822022,0.010604228631178733,0.004430580139160156,0.001767747630161648,False,7535,auto,1097,0.3242662088256758,1.0,0.5,1.0,0.5,10,"{'bootstrap': False, 'max_depth': 7535, 'max_features': 'auto', 'max_leaf_nodes': 1097, 'max_samples': 0.3242662088256758, 'min_impurity_decrease': 1.0, 'min_samples_leaf': 0.5, 'min_samples_split': 1.0, 'min_weight_fraction_leaf': 0.5, 'n_estimators': 10}"
-13.25,-14.321428571428571,-13.035714285714286,-17.678571428571427,-12.285714285714286,-16.25,-11.892857142857142,-10.321428571428571,-12.192307692307692,-10.0,-13.152173913043478,2.2947574645968523,1,23.205265498161317,5.311399959554574,0.14688680171966553,0.04130848514595534,True,5508,auto,6652,0.9999999,0.0,1e-07,0.2715502734557892,0.0,10000,"{'bootstrap': True, 'max_depth': 5508, 'max_features': 'auto', 'max_leaf_nodes': 6652, 'max_samples': 0.9999999, 'min_impurity_decrease': 0.0, 'min_samples_leaf': 1e-07, 'min_samples_split': 0.2715502734557892, 'min_weight_fraction_leaf': 0.0, 'n_estimators': 10000}"
-10.357142857142858,-12.892857142857142,-13.428571428571429,-20.714285714285715,-12.071428571428571,-18.785714285714285,-15.714285714285714,-8.714285714285714,-14.23076923076923,-12.461538461538462,-13.945652173913043,3.4836207260109067,1,15.160448002815247,3.685808720082442,0.14073567390441893,0.02599005827882949,False,10000,auto,5116,0.1,1.0,1e-07,0.20660252560640735,0.0,10000,"{'bootstrap': False, 'max_depth': 10000, 'max_features': 'auto', 'max_leaf_nodes': 5116, 'max_samples': 0.1, 'min_impurity_decrease': 1.0, 'min_samples_leaf': 1e-07, 'min_samples_split': 0.20660252560640735, 'min_weight_fraction_leaf': 0.0, 'n_estimators': 10000}"
-13.928571428571429,-13.5,-13.107142857142858,-16.285714285714285,-12.142857142857142,-16.5,-11.607142857142858,-9.714285714285714,-11.884615384615385,-8.076923076923077,-12.71376811594203,2.47730002380162,1,23.56576261520386,5.732161484965369,0.16351282596588135,0.04632920462865608,False,3038,auto,8033,0.9912355058534384,0.0,1e-07,0.26840193296434783,0.0,10000,"{'bootstrap': False, 'max_depth': 3038, 'max_features': 'auto', 'max_leaf_nodes': 8033, 'max_samples': 0.9912355058534384, 'min_impurity_decrease': 0.0, 'min_samples_leaf': 1e-07, 'min_samples_split': 0.26840193296434783, 'min_weight_fraction_leaf': 0.0, 'n_estimators': 10000}"
-10.142857142857142,-14.928571428571429,-12.857142857142858,-18.428571428571427,-13.178571428571429,-16.607142857142858,-13.285714285714286,-9.25,-12.692307692307692,-11.653846153846153,-13.318840579710145,2.65204154576708,1,13.127778506278991,2.9390284727943663,0.15430352687835694,0.03096184506486254,False,10,auto,5160,0.9999999,0.0,0.29867161003750864,0.26789447961375756,0.0,10000,"{'bootstrap': False, 'max_depth': 10, 'max_features': 'auto', 'max_leaf_nodes': 5160, 'max_samples': 0.9999999, 'min_impurity_decrease': 0.0, 'min_samples_leaf': 0.29867161003750864, 'min_samples_split': 0.26789447961375756, 'min_weight_fraction_leaf': 0.0, 'n_estimators': 10000}"
-12.642857142857142,-13.285714285714286,-18.392857142857142,-16.642857142857142,-11.5,-16.642857142857142,-12.107142857142858,-11.892857142857142,-12.538461538461538,-6.846153846153846,-13.30072463768116,3.0975434323027913,1,0.11277122497558593,0.0028126471157081017,0.003516221046447754,0.001999016644393618,True,3809,auto,9114,0.9054066563260272,0.0,1e-07,1e-07,0.0,10,"{'bootstrap': True, 'max_depth': 3809, 'max_features': 'auto', 'max_leaf_nodes': 9114, 'max_samples': 0.9054066563260272, 'min_impurity_decrease': 0.0, 'min_samples_leaf': 1e-07, 'min_samples_split': 1e-07, 'min_weight_fraction_leaf': 0.0, 'n_estimators': 10}"
-8.928571428571429,-12.285714285714286,-13.214285714285714,-20.142857142857142,-12.071428571428571,-18.785714285714285,-15.714285714285714,-8.714285714285714,-14.5,-12.423076923076923,-13.681159420289855,3.5759774124620316,1,17.32449381351471,3.9728418082726455,0.14326829910278321,0.024840273576889515,True,2889,log2,5621,0.8638148335457808,1.0,1e-07,1.0,0.0,10000,"{'bootstrap': True, 'max_depth': 2889, 'max_features': 'log2', 'max_leaf_nodes': 5621, 'max_samples': 0.8638148335457808, 'min_impurity_decrease': 1.0, 'min_samples_leaf': 1e-07, 'min_samples_split': 1.0, 'min_weight_fraction_leaf': 0.0, 'n_estimators': 10000}"
-13.785714285714286,-13.464285714285714,-13.035714285714286,-16.464285714285715,-12.464285714285714,-16.071428571428573,-11.607142857142858,-9.535714285714286,-11.76923076923077,-7.6923076923076925,-12.630434782608695,2.5224205314185393,1,17.385190439224242,4.210294382974354,0.1180569887161255,0.020517323795076238,False,10,auto,10,0.8418303740458649,0.0,1e-07,0.25290699079855217,0.0,7390,"{'bootstrap': False, 'max_depth': 10, 'max_features': 'auto', 'max_leaf_nodes': 10, 'max_samples': 0.8418303740458649, 'min_impurity_decrease': 0.0, 'min_samples_leaf': 1e-07, 'min_samples_split': 0.25290699079855217, 'min_weight_fraction_leaf': 0.0, 'n_estimators': 7390}"
-14.428571428571429,-13.446428571428571,-11.660714285714286,-16.053571428571427,-13.589285714285714,-16.482142857142858,-11.607142857142858,-8.75,-10.442307692307692,-10.346153846153847,-12.71376811594203,2.4181679205451436,1,0.11805133819580078,0.008002431307867661,0.0046633720397949215,0.0022357296779813166,False,10,auto,10,0.7107564885205863,0.0,1e-07,0.22620158732163564,0.0,10,"{'bootstrap': False, 'max_depth': 10, 'max_features': 'auto', 'max_leaf_nodes': 10, 'max_samples': 0.7107564885205863, 'min_impurity_decrease': 0.0, 'min_samples_leaf': 1e-07, 'min_samples_split': 0.22620158732163564, 'min_weight_fraction_leaf': 0.0, 'n_estimators': 10}"
-13.464285714285714,-13.642857142857142,-12.321428571428571,-15.678571428571429,-11.607142857142858,-15.928571428571429,-11.678571428571429,-8.821428571428571,-11.961538461538462,-8.423076923076923,-12.384057971014492,2.355709238033861,1,0.45664286613464355,0.09177984534400689,0.004644870758056641,0.001390907308102211,False,10,auto,10000,0.21896387842132864,0.05591956102468604,1e-07,0.2306139528827314,0.0,179,"{'bootstrap': False, 'max_depth': 10, 'max_features': 'auto', 'max_leaf_nodes': 10000, 'max_samples': 0.21896387842132864, 'min_impurity_decrease': 0.05591956102468604, 'min_samples_leaf': 1e-07, 'min_samples_split': 0.2306139528827314, 'min_weight_fraction_leaf': 0.0, 'n_estimators': 179}"
-12.178571428571429,-14.785714285714286,-12.428571428571429,-18.428571428571427,-12.607142857142858,-18.821428571428573,-15.714285714285714,-9.75,-12.76923076923077,-11.923076923076923,-13.96376811594203,2.805849498332093,1,14.702437043190002,3.500516763605563,0.14706082344055177,0.03368308532240293,False,10,auto,10000,0.1,0.0,1e-07,1.0,0.0,10000,"{'bootstrap': False, 'max_depth': 10, 'max_features': 'auto', 'max_leaf_nodes': 10000, 'max_samples': 0.1, 'min_impurity_decrease': 0.0, 'min_samples_leaf': 1e-07, 'min_samples_split': 1.0, 'min_weight_fraction_leaf': 0.0, 'n_estimators': 10000}"
-13.678571428571429,-13.5,-12.428571428571429,-16.107142857142858,-12.25,-15.857142857142858,-11.5,-8.892857142857142,-11.884615384615385,-7.923076923076923,-12.43840579710145,2.4777655450422014,1,21.751880717277526,5.30177140917706,0.14172871112823487,0.028532768610500327,False,10,auto,10000,0.1,0.07113953552368034,1e-07,0.21443656511136458,0.0,8706,"{'bootstrap': False, 'max_depth': 10, 'max_features': 'auto', 'max_leaf_nodes': 10000, 'max_samples': 0.1, 'min_impurity_decrease': 0.07113953552368034, 'min_samples_leaf': 1e-07, 'min_samples_split': 0.21443656511136458, 'min_weight_fraction_leaf': 0.0, 'n_estimators': 8706}"
-13.892857142857142,-13.535714285714286,-12.892857142857142,-16.321428571428573,-12.464285714285714,-16.392857142857142,-11.607142857142858,-9.678571428571429,-11.846153846153847,-7.923076923076923,-12.695652173913043,2.490814189772865,1,23.520608925819396,5.661509579087562,0.1493619680404663,0.030658410239946622,False,10,auto,10000,0.1,0.0032314565291263423,1e-07,0.2583886430571118,0.0,10000,"{'bootstrap': False, 'max_depth': 10, 'max_features': 'auto', 'max_leaf_nodes': 10000, 'max_samples': 0.1, 'min_impurity_decrease': 0.0032314565291263423, 'min_samples_leaf': 1e-07, 'min_samples_split': 0.2583886430571118, 'min_weight_fraction_leaf': 0.0, 'n_estimators': 10000}"
-13.803571428571429,-13.392857142857142,-12.339285714285714,-16.392857142857142,-11.410714285714286,-14.571428571428571,-7.785714285714286,-10.892857142857142,-12.076923076923077,-9.153846153846153,-12.204710144927537,2.4186943645535437,1,0.11684191226959229,0.007956669197051488,0.004143357276916504,0.0012070375575950955,False,10,auto,2982,0.28583279605111445,0.08871264256349931,1e-07,0.1268894779667545,0.0,10,"{'bootstrap': False, 'max_depth': 10, 'max_features': 'auto', 'max_leaf_nodes': 2982, 'max_samples': 0.28583279605111445, 'min_impurity_decrease': 0.08871264256349931, 'min_samples_leaf': 1e-07, 'min_samples_split': 0.1268894779667545, 'min_weight_fraction_leaf': 0.0, 'n_estimators': 10}"
-13.0,-12.339285714285714,-14.142857142857142,-16.946428571428573,-11.321428571428571,-14.232142857142858,-11.964285714285714,-9.821428571428571,-12.01923076923077,-8.076923076923077,-12.420289855072463,2.3169313753675853,1,0.21780710220336913,0.0321708543444795,0.0039578437805175785,0.0016116910649820139,False,6586,auto,3901,0.1692430845764059,0.1179750583044466,1e-07,0.07896772702886236,0.0,50,"{'bootstrap': False, 'max_depth': 6586, 'max_features': 'auto', 'max_leaf_nodes': 3901, 'max_samples': 0.1692430845764059, 'min_impurity_decrease': 0.1179750583044466, 'min_samples_leaf': 1e-07, 'min_samples_split': 0.07896772702886236, 'min_weight_fraction_leaf': 0.0, 'n_estimators': 50}"
-8.928571428571429,-12.285714285714286,-13.428571428571429,-20.714285714285715,-12.071428571428571,-18.785714285714285,-15.714285714285714,-8.714285714285714,-14.23076923076923,-12.461538461538462,-13.73913043478261,3.6752194113169487,1,5.969158363342285,1.4942934936277217,0.05529611110687256,0.012297724578891963,False,1495,auto,8903,0.19097094491605338,0.5895429760642702,1e-07,1.0,0.5,4241,"{'bootstrap': False, 'max_depth': 1495, 'max_features': 'auto', 'max_leaf_nodes': 8903, 'max_samples': 0.19097094491605338, 'min_impurity_decrease': 0.5895429760642702, 'min_samples_leaf': 1e-07, 'min_samples_split': 1.0, 'min_weight_fraction_leaf': 0.5, 'n_estimators': 4241}"
-12.678571428571429,-11.714285714285714,-12.357142857142858,-16.607142857142858,-11.178571428571429,-14.892857142857142,-9.75,-10.178571428571429,-12.0,-7.384615384615385,-11.905797101449275,2.446770608930496,1,31.14602541923523,7.450267609312228,0.14041929244995116,0.026467123852697064,False,10,auto,5271,0.9999999,0.08267048526071341,1e-07,1e-07,0.0,9063,"{'bootstrap': False, 'max_depth': 10, 'max_features': 'auto', 'max_leaf_nodes': 5271, 'max_samples': 0.9999999, 'min_impurity_decrease': 0.08267048526071341, 'min_samples_leaf': 1e-07, 'min_samples_split': 1e-07, 'min_weight_fraction_leaf': 0.0, 'n_estimators': 9063}"
-12.357142857142858,-13.071428571428571,-12.375,-18.571428571428573,-12.392857142857142,-17.214285714285715,-13.178571428571429,-9.178571428571429,-12.884615384615385,-11.26923076923077,-13.266304347826088,2.601452283686072,1,12.273358345031738,1.7148599745632616,0.105082106590271,0.0236671714990525,False,10,sqrt,2702,0.9279391952141484,0.10333656066044834,1e-07,1e-07,0.0,7008,"{'bootstrap': False, 'max_depth': 10, 'max_features': 'sqrt', 'max_leaf_nodes': 2702, 'max_samples': 0.9279391952141484, 'min_impurity_decrease': 0.10333656066044834, 'min_samples_leaf': 1e-07, 'min_samples_split': 1e-07, 'min_weight_fraction_leaf': 0.0, 'n_estimators': 7008}"
-12.464285714285714,-12.892857142857142,-12.642857142857142,-18.589285714285715,-12.357142857142858,-17.214285714285715,-13.0,-9.214285714285714,-12.807692307692308,-11.153846153846153,-13.251811594202898,2.6021665026939815,1,10.76459538936615,1.4138565227979105,0.09506785869598389,0.01469536125483913,False,10,log2,8800,0.5478661266978285,0.09311935479121793,1e-07,1e-07,0.0,5968,"{'bootstrap': False, 'max_depth': 10, 'max_features': 'log2', 'max_leaf_nodes': 8800, 'max_samples': 0.5478661266978285, 'min_impurity_decrease': 0.09311935479121793, 'min_samples_leaf': 1e-07, 'min_samples_split': 1e-07, 'min_weight_fraction_leaf': 0.0, 'n_estimators': 5968}"
