split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,split5_test_score,split6_test_score,split7_test_score,split8_test_score,split9_test_score,mean_test_score,std_test_score,rank_test_score,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_bootstrap,param_criterion,param_max_depth,param_max_features,param_max_leaf_nodes,param_min_samples_leaf,param_min_samples_split,param_min_weight_fraction_leaf,param_n_estimators,params
-11.2543,-13.426624999999998,-12.9387,-25.7214,-10.61345,-14.40216774193549,-12.722348387096773,-13.66718387096774,-11.64937096774194,-10.682183870967739,-13.724965396825397,4.216025266512615,1,13.978482866287232,3.301838173046126,1.3742844581604003,0.3802573058411999,True,mae,10000,sqrt,10000,100,2,0.5,5000,"{'bootstrap': True, 'criterion': 'mae', 'max_depth': 10000, 'max_features': 'sqrt', 'max_leaf_nodes': 10000, 'min_samples_leaf': 100, 'min_samples_split': 2, 'min_weight_fraction_leaf': 0.5, 'n_estimators': 5000}"
-11.211141304347827,-13.20810688405797,-12.26129981884058,-25.23340126811594,-10.478623188405798,-13.64852734922861,-12.45551659654044,-13.28849929873773,-11.435320243104254,-9.863394109396914,-13.326956521739131,4.173117115826078,1,1.37767436504364,0.25790051746198567,0.19313642978668213,0.045563652294027944,False,mae,9069,sqrt,505,38,38,0.14230167935579102,690,"{'bootstrap': False, 'criterion': 'mae', 'max_depth': 9069, 'max_features': 'sqrt', 'max_leaf_nodes': 505, 'min_samples_leaf': 38, 'min_samples_split': 38, 'min_weight_fraction_leaf': 0.14230167935579102, 'n_estimators': 690}"
-11.55171875,-12.914375,-12.67609375,-24.655625,-10.07453125,-12.452580645161293,-11.956451612903226,-13.016290322580645,-11.365,-8.948870967741936,-12.983587301587303,4.112118424077628,1,0.2727003335952759,0.011184356882837415,0.11020586490631104,0.006064037855568761,False,mae,8506,sqrt,10,3,100,0.0,100,"{'bootstrap': False, 'criterion': 'mae', 'max_depth': 8506, 'max_features': 'sqrt', 'max_leaf_nodes': 10, 'min_samples_leaf': 3, 'min_samples_split': 100, 'min_weight_fraction_leaf': 0.0, 'n_estimators': 100}"
-12.669843750000002,-12.332968750000003,-13.139375000000001,-22.166875000000005,-9.1003125,-10.772903225806449,-10.433064516129031,-14.627096774193548,-11.985645161290321,-9.39258064516129,-12.681428571428572,3.580121251890459,1,0.6275216579437256,0.041819049388800884,0.11085379123687744,0.010165403034488575,False,mae,10000,auto,10000,3,2,0.0,100,"{'bootstrap': False, 'criterion': 'mae', 'max_depth': 10000, 'max_features': 'auto', 'max_leaf_nodes': 10000, 'min_samples_leaf': 3, 'min_samples_split': 2, 'min_weight_fraction_leaf': 0.0, 'n_estimators': 100}"
-11.587149504542928,-12.135665029755065,-11.783805575561153,-23.565369862540084,-11.36141181549398,-13.884447025447589,-11.01636778065395,-12.612942437611398,-11.786073785904687,-9.821779790253222,-12.973456484535172,3.6958002444645577,1,0.2752139329910278,0.06641088738301545,0.10997171401977539,0.005163894652026141,False,mse,10000,log2,10000,3,100,0.0,100,"{'bootstrap': False, 'criterion': 'mse', 'max_depth': 10000, 'max_features': 'log2', 'max_leaf_nodes': 10000, 'min_samples_leaf': 3, 'min_samples_split': 100, 'min_weight_fraction_leaf': 0.0, 'n_estimators': 100}"
-11.718418727915203,-12.172813604240293,-11.58049911660774,-24.45384275618379,-12.58690371024729,-16.95093139482053,-11.636188096319852,-12.964447978191732,-12.671899136756014,-13.171967287596582,-13.998913472985537,3.8106088282589345,1,0.24571778774261474,0.04612949534010406,0.11222376823425292,0.007077910426650008,False,mse,10000,auto,10000,3,100,0.5,100,"{'bootstrap': False, 'criterion': 'mse', 'max_depth': 10000, 'max_features': 'auto', 'max_leaf_nodes': 10000, 'min_samples_leaf': 3, 'min_samples_split': 100, 'min_weight_fraction_leaf': 0.5, 'n_estimators': 100}"
-11.603437499999998,-12.701406250000002,-12.2259375,-24.857187500000002,-9.6446875,-12.655483870967746,-12.03483870967742,-13.001774193548387,-11.357096774193549,-8.937903225806453,-12.92268253968254,4.204886881916985,1,0.372776198387146,0.0363695161034274,0.10505352020263672,0.0030618418894251763,False,mae,10000,sqrt,10000,3,100,0.0,100,"{'bootstrap': False, 'criterion': 'mae', 'max_depth': 10000, 'max_features': 'sqrt', 'max_leaf_nodes': 10000, 'min_samples_leaf': 3, 'min_samples_split': 100, 'min_weight_fraction_leaf': 0.0, 'n_estimators': 100}"
-11.260121058140871,-12.156435563371256,-11.471823485057433,-23.234919085749485,-11.283973198670349,-13.86265003415898,-10.965466596061296,-12.961139532269307,-11.672201891252463,-9.829592121783856,-12.885889752231629,3.6315641684779556,1,0.25014894008636473,0.05470919082458332,0.11604948043823242,0.010517715561181678,False,mse,2,auto,10000,3,100,0.0,100,"{'bootstrap': False, 'criterion': 'mse', 'max_depth': 2, 'max_features': 'auto', 'max_leaf_nodes': 10000, 'min_samples_leaf': 3, 'min_samples_split': 100, 'min_weight_fraction_leaf': 0.0, 'n_estimators': 100}"
-11.585246875,-13.039809374999999,-12.45291875,-24.387740625,-9.772921875,-12.343845161290323,-11.931470967741935,-12.83600322580645,-11.212303225806453,-7.848922580645161,-12.7650326984127,4.182542531208724,1,12.845070910453796,2.8939883197692304,1.3238583087921143,0.3409727245783798,False,mae,2,auto,10000,3,2,0.0,5000,"{'bootstrap': False, 'criterion': 'mae', 'max_depth': 2, 'max_features': 'auto', 'max_leaf_nodes': 10000, 'min_samples_leaf': 3, 'min_samples_split': 2, 'min_weight_fraction_leaf': 0.0, 'n_estimators': 5000}"
-11.660921875,-12.810053125,-12.2827625,-24.1990375,-9.101825,-11.548725806451612,-11.248683870967742,-12.73685806451613,-10.965409677419357,-7.959645161290323,-12.476146666666667,4.203782846587892,1,14.539894485473633,2.9458788109682867,1.027242112159729,0.21436079371519268,False,mae,10000,auto,10000,3,100,0.0,5000,"{'bootstrap': False, 'criterion': 'mae', 'max_depth': 10000, 'max_features': 'auto', 'max_leaf_nodes': 10000, 'min_samples_leaf': 3, 'min_samples_split': 100, 'min_weight_fraction_leaf': 0.0, 'n_estimators': 5000}"
-11.65328125,-12.806181250000002,-12.27649375,-24.212846875,-9.09275625,-11.558377419354839,-11.274377419354838,-12.732070967741933,-10.940903225806451,-7.92748064516129,-12.472252063492062,4.211896754059956,1,13.88325057029724,3.1810000292955465,1.0173957824707032,0.21058519421772304,False,mae,10000,auto,10,3,100,0.0,5000,"{'bootstrap': False, 'criterion': 'mae', 'max_depth': 10000, 'max_features': 'auto', 'max_leaf_nodes': 10, 'min_samples_leaf': 3, 'min_samples_split': 100, 'min_weight_fraction_leaf': 0.0, 'n_estimators': 5000}"
-11.473113242268512,-12.28408452325767,-11.773145859601936,-22.684026549594336,-10.69607345996878,-12.46971296406001,-10.418679577139434,-12.77908593263666,-11.476190890369912,-9.274949208923765,-12.552734514530611,3.5482678019515705,1,8.473850011825562,2.080744831692793,1.2936918020248414,0.3481806205634311,False,mse,10000,auto,10,3,100,0.0,5000,"{'bootstrap': False, 'criterion': 'mse', 'max_depth': 10000, 'max_features': 'auto', 'max_leaf_nodes': 10, 'min_samples_leaf': 3, 'min_samples_split': 100, 'min_weight_fraction_leaf': 0.0, 'n_estimators': 5000}"
-11.564003125,-12.98790625,-12.089046875000001,-24.422065625,-9.829550000000001,-12.183767741935483,-11.8938,-12.766383870967742,-11.270951612903227,-8.547758064516128,-12.778110476190477,4.11770517438426,1,15.266784834861756,2.6665223225727894,1.126459813117981,0.19157028368132606,True,mae,10000,auto,10,3,100,0.0,5000,"{'bootstrap': True, 'criterion': 'mae', 'max_depth': 10000, 'max_features': 'auto', 'max_leaf_nodes': 10, 'min_samples_leaf': 3, 'min_samples_split': 100, 'min_weight_fraction_leaf': 0.0, 'n_estimators': 5000}"
-11.649834375000001,-12.775287500000001,-12.288490625000001,-24.20281875,-9.103034375,-11.541925806451614,-11.271890322580646,-12.750716129032256,-10.991680645161292,-7.913348387096773,-12.473585079365078,4.208253704649896,1,14.869398951530457,3.4400578777248874,1.0673019886016846,0.15821534630549774,False,mae,10000,auto,10000,3,100,0.0,5000,"{'bootstrap': False, 'criterion': 'mae', 'max_depth': 10000, 'max_features': 'auto', 'max_leaf_nodes': 10000, 'min_samples_leaf': 3, 'min_samples_split': 100, 'min_weight_fraction_leaf': 0.0, 'n_estimators': 5000}"
-11.622465625,-12.87699375,-12.323709375,-24.311025,-9.445734375,-11.843116129032257,-11.390274193548388,-12.716999999999999,-10.903461290322582,-8.187361290322581,-12.58677873015873,4.178147808249903,1,13.061043286323548,3.2505077703962373,1.0859037160873413,0.24581120190355618,False,mae,10000,auto,1326,17,100,0.0,5000,"{'bootstrap': False, 'criterion': 'mae', 'max_depth': 10000, 'max_features': 'auto', 'max_leaf_nodes': 1326, 'min_samples_leaf': 17, 'min_samples_split': 100, 'min_weight_fraction_leaf': 0.0, 'n_estimators': 5000}"
-11.64265,-12.74275625,-12.263953125,-24.208396875000002,-9.102790625,-11.597912903225806,-11.27546129032258,-12.746909677419355,-10.95055483870968,-7.956551612903228,-12.473290793650794,4.2054402053177,1,13.80062141418457,3.330154950292142,1.0961941003799438,0.25731594526605406,False,mae,10000,auto,10,3,100,0.014677005632868948,5000,"{'bootstrap': False, 'criterion': 'mae', 'max_depth': 10000, 'max_features': 'auto', 'max_leaf_nodes': 10, 'min_samples_leaf': 3, 'min_samples_split': 100, 'min_weight_fraction_leaf': 0.014677005632868948, 'n_estimators': 5000}"
-11.64018125,-12.796853124999998,-12.290618749999998,-24.266118749999997,-9.267625,-11.656419354838711,-11.333093548387096,-12.740774193548386,-10.946425806451611,-8.15077419354839,-12.533386666666667,4.185872670066447,1,13.835122871398926,3.3260130346122376,1.0616933822631835,0.23909477233040521,False,mae,10000,auto,10000,3,100,0.032911684816345516,5000,"{'bootstrap': False, 'criterion': 'mae', 'max_depth': 10000, 'max_features': 'auto', 'max_leaf_nodes': 10000, 'min_samples_leaf': 3, 'min_samples_split': 100, 'min_weight_fraction_leaf': 0.032911684816345516, 'n_estimators': 5000}"
-11.20775840953625,-13.655219219464403,-12.829880388634878,-25.611181417374265,-10.734068827563684,-14.355302248161646,-12.81845093866543,-13.675122732348669,-11.502401972145552,-10.718526790417396,-13.728201300115082,4.181226682122199,1,2.605985951423645,0.5192118784620223,0.36380515098571775,0.09656567498641605,False,mae,271,auto,4258,99,73,0.4497100255207078,1531,"{'bootstrap': False, 'criterion': 'mae', 'max_depth': 271, 'max_features': 'auto', 'max_leaf_nodes': 4258, 'min_samples_leaf': 99, 'min_samples_split': 73, 'min_weight_fraction_leaf': 0.4497100255207078, 'n_estimators': 1531}"
-11.647481249999998,-12.808621875,-12.291821875,-24.202015625,-9.10488125,-11.547325806451612,-11.271458064516128,-12.73671935483871,-10.96053548387097,-7.939964516129032,-12.47584253968254,4.206230224894007,1,13.984857511520385,3.448601687125628,1.0990245819091797,0.25171068451611556,False,mae,10000,auto,10,3,100,0.0,5000,"{'bootstrap': False, 'criterion': 'mae', 'max_depth': 10000, 'max_features': 'auto', 'max_leaf_nodes': 10, 'min_samples_leaf': 3, 'min_samples_split': 100, 'min_weight_fraction_leaf': 0.0, 'n_estimators': 5000}"
-11.931728125,-12.18231875,-12.795384375000001,-22.761975,-8.842928125,-10.788454838709676,-10.390996774193546,-12.624329032258064,-11.37487741935484,-8.6563,-12.258229841269841,3.7889519022843676,1,19.578440690040587,4.3159930987567305,1.0505332469940185,0.22421573434246897,False,mae,10000,auto,537,3,28,0.007779875300848279,5000,"{'bootstrap': False, 'criterion': 'mae', 'max_depth': 10000, 'max_features': 'auto', 'max_leaf_nodes': 537, 'min_samples_leaf': 3, 'min_samples_split': 28, 'min_weight_fraction_leaf': 0.007779875300848279, 'n_estimators': 5000}"
-11.756371875,-12.666840625000003,-13.001146875,-22.971434375,-8.880165625,-11.214774193548388,-10.89361935483871,-12.41685483870968,-11.207296774193546,-8.17836129032258,-12.343075555555556,3.86649828654239,1,16.377079939842226,4.149270588821051,1.0595904111862182,0.23313182478393282,False,mae,10000,auto,10,3,2,0.0,5000,"{'bootstrap': False, 'criterion': 'mae', 'max_depth': 10000, 'max_features': 'auto', 'max_leaf_nodes': 10, 'min_samples_leaf': 3, 'min_samples_split': 2, 'min_weight_fraction_leaf': 0.0, 'n_estimators': 5000}"
-11.689678125,-12.502143749999998,-12.673243750000001,-23.301443749999997,-9.252215625,-11.329164516129032,-10.907374193548387,-12.404487096774194,-11.125374193548389,-7.848151612903226,-12.328413650793651,3.957926762460864,1,16.517412543296814,4.183593760894645,1.049536371231079,0.23456844139314945,False,mae,10000,auto,10,3,10,0.04244190893268527,5000,"{'bootstrap': False, 'criterion': 'mae', 'max_depth': 10000, 'max_features': 'auto', 'max_leaf_nodes': 10, 'min_samples_leaf': 3, 'min_samples_split': 10, 'min_weight_fraction_leaf': 0.04244190893268527, 'n_estimators': 5000}"
-11.837178125000001,-12.353484375,-12.536896875,-23.098715625,-8.907521874999999,-11.163016129032256,-10.807832258064519,-12.470032258064515,-11.178164516129032,-8.238458064516129,-12.282743174603173,3.8909392770798004,1,16.767687487602235,4.275530955488552,1.0290411233901977,0.2161735622313059,False,mae,10000,auto,10,3,45,0.0,5000,"{'bootstrap': False, 'criterion': 'mae', 'max_depth': 10000, 'max_features': 'auto', 'max_leaf_nodes': 10, 'min_samples_leaf': 3, 'min_samples_split': 45, 'min_weight_fraction_leaf': 0.0, 'n_estimators': 5000}"
-11.894921875,-12.182271874999998,-12.737703125,-22.778721875000002,-8.963384375,-10.769496774193549,-10.483141935483873,-12.578861290322582,-11.288222580645161,-8.566112903225807,-12.24788888888889,3.788969631056867,1,18.590555024147033,4.580073121218811,1.0211868286132812,0.22038610680029072,False,mae,10000,auto,10000,3,32,0.0,5000,"{'bootstrap': False, 'criterion': 'mae', 'max_depth': 10000, 'max_features': 'auto', 'max_leaf_nodes': 10000, 'min_samples_leaf': 3, 'min_samples_split': 32, 'min_weight_fraction_leaf': 0.0, 'n_estimators': 5000}"
-11.904409375,-12.144393749999999,-12.752471875000001,-22.7355625,-8.879875000000002,-10.777932258064515,-10.443506451612905,-12.585054838709677,-11.376767741935485,-8.616590322580645,-12.244857777777778,3.779105015726357,1,19.449302506446838,4.253034759103998,1.098625612258911,0.2511323727139813,False,mae,10000,auto,10000,3,30,0.0,5000,"{'bootstrap': False, 'criterion': 'mae', 'max_depth': 10000, 'max_features': 'auto', 'max_leaf_nodes': 10000, 'min_samples_leaf': 3, 'min_samples_split': 30, 'min_weight_fraction_leaf': 0.0, 'n_estimators': 5000}"
-11.866290625,-12.104265625,-12.856068749999999,-22.79008125,-8.928790625,-10.749332258064515,-10.47795806451613,-12.572825806451615,-11.341264516129034,-8.600180645161291,-12.252204126984127,3.793916165367514,1,19.615024065971376,4.657608199211681,1.213638687133789,0.26580369333722426,False,mae,10000,auto,10000,3,26,0.01625157068751149,5000,"{'bootstrap': False, 'criterion': 'mae', 'max_depth': 10000, 'max_features': 'auto', 'max_leaf_nodes': 10000, 'min_samples_leaf': 3, 'min_samples_split': 26, 'min_weight_fraction_leaf': 0.01625157068751149, 'n_estimators': 5000}"
-11.841564981405547,-12.034496165193563,-12.404384828722236,-21.54972662806894,-9.538453415518035,-11.183309507448982,-9.844021022087572,-12.67994871498403,-12.000014794731115,-8.871346123026985,-12.215028182970492,3.3741615069326616,1,11.605612635612488,2.7948760749067927,1.142516016960144,0.2763346874558704,False,mse,10000,auto,10000,3,24,0.0065854287779230705,5000,"{'bootstrap': False, 'criterion': 'mse', 'max_depth': 10000, 'max_features': 'auto', 'max_leaf_nodes': 10000, 'min_samples_leaf': 3, 'min_samples_split': 24, 'min_weight_fraction_leaf': 0.0065854287779230705, 'n_estimators': 5000}"
-11.747141013085152,-11.904147498040974,-12.249365120639077,-21.617985214128908,-10.091771776357032,-11.185862313968983,-9.830805356102033,-12.753030623833741,-11.891495466669719,-8.937771667625851,-12.241590692654752,3.351238068720492,1,11.335470986366271,2.704452411294232,1.1100942373275757,0.25414705760602296,False,mse,10000,auto,10000,3,17,0.022714278146920373,5000,"{'bootstrap': False, 'criterion': 'mse', 'max_depth': 10000, 'max_features': 'auto', 'max_leaf_nodes': 10000, 'min_samples_leaf': 3, 'min_samples_split': 17, 'min_weight_fraction_leaf': 0.022714278146920373, 'n_estimators': 5000}"
-11.843874562798648,-12.042362079550452,-12.409576138709072,-21.56726688546307,-9.541683317128854,-11.17839323177713,-9.851839387225898,-12.637171823999463,-12.047811608949,-8.876829231652643,-12.220018473868352,3.3770473728034682,1,11.119783639907837,2.756626809260468,1.03105685710907,0.22215035443297387,False,mse,10000,auto,10000,3,24,0.0,5000,"{'bootstrap': False, 'criterion': 'mse', 'max_depth': 10000, 'max_features': 'auto', 'max_leaf_nodes': 10000, 'min_samples_leaf': 3, 'min_samples_split': 24, 'min_weight_fraction_leaf': 0.0, 'n_estimators': 5000}"
-11.798241846913463,-12.00135861445781,-12.312561686561125,-21.576044022882854,-9.726853051102891,-11.269510627014935,-9.816104409438532,-12.33430523693401,-11.887635726051057,-8.67588307090899,-12.161169861213187,3.383812270679779,1,10.16797080039978,2.448157096375802,1.1396150827407836,0.22167348221542035,False,mse,10000,auto,10000,3,31,0.00915995291512398,5000,"{'bootstrap': False, 'criterion': 'mse', 'max_depth': 10000, 'max_features': 'auto', 'max_leaf_nodes': 10000, 'min_samples_leaf': 3, 'min_samples_split': 31, 'min_weight_fraction_leaf': 0.00915995291512398, 'n_estimators': 5000}"
-11.501087989827855,-12.165812469248273,-11.966410867879176,-21.911386004616546,-10.854723857841535,-11.943311083326307,-10.115896213381397,-12.140523393769737,-11.296169094218328,-8.628449512964158,-12.275035892979956,3.4035770515040267,1,9.29759247303009,2.266990839880952,1.1103520154953004,0.2584752858311069,False,mse,10000,auto,10000,3,43,0.052658839321881354,5000,"{'bootstrap': False, 'criterion': 'mse', 'max_depth': 10000, 'max_features': 'auto', 'max_leaf_nodes': 10000, 'min_samples_leaf': 3, 'min_samples_split': 43, 'min_weight_fraction_leaf': 0.052658839321881354, 'n_estimators': 5000}"
-11.73912905279354,-12.064830310072622,-12.15340442643167,-21.602726722432028,-10.024164836423093,-11.35160201673071,-9.858808398598816,-12.237844901311101,-11.702797430214785,-8.446956401429949,-12.140426840437271,3.3916672012999474,1,10.14670271873474,2.492668554716177,1.1356273412704467,0.27043130923320885,False,mse,10000,auto,10000,3,36,0.0,5000,"{'bootstrap': False, 'criterion': 'mse', 'max_depth': 10000, 'max_features': 'auto', 'max_leaf_nodes': 10000, 'min_samples_leaf': 3, 'min_samples_split': 36, 'min_weight_fraction_leaf': 0.0, 'n_estimators': 5000}"
-11.66034648061887,-12.099147093290437,-12.015130116577772,-21.797198442189654,-10.131821197196295,-11.650351039454698,-9.97047999520394,-12.215273957256077,-11.486683001078868,-8.340591121941715,-12.158988378155335,3.4436364460866598,1,9.691145181655884,1.7964420512376025,1.0495874881744385,0.16525202817396184,False,mse,10000,auto,10000,3,51,0.0024068312561908367,5000,"{'bootstrap': False, 'criterion': 'mse', 'max_depth': 10000, 'max_features': 'auto', 'max_leaf_nodes': 10000, 'min_samples_leaf': 3, 'min_samples_split': 51, 'min_weight_fraction_leaf': 0.0024068312561908367, 'n_estimators': 5000}"
-11.6904249144773,-12.073615353968275,-12.103823420198186,-21.64448238346753,-9.919377876455146,-11.479068584883985,-9.89446015138383,-12.191455910421857,-11.664873084210813,-8.37689707265901,-12.12579227068086,3.413808249436576,1,10.161093735694886,2.2078588473392577,1.146709966659546,0.28192193760149903,False,mse,10000,auto,10000,3,41,0.010323727823106029,5000,"{'bootstrap': False, 'criterion': 'mse', 'max_depth': 10000, 'max_features': 'auto', 'max_leaf_nodes': 10000, 'min_samples_leaf': 3, 'min_samples_split': 41, 'min_weight_fraction_leaf': 0.010323727823106029, 'n_estimators': 5000}"
-11.669917413494993,-12.077611224031058,-12.047877266975803,-21.628400717781815,-9.954991737968339,-11.505052726541226,-9.904489805134029,-12.154222122713657,-11.62641252772349,-8.367680633282502,-12.115603618429546,3.407626463508797,1,8.297426557540893,1.9855266190776097,0.9222823143005371,0.21061410090642183,False,mse,10000,auto,10000,3,42,0.0063400439883867414,4048,"{'bootstrap': False, 'criterion': 'mse', 'max_depth': 10000, 'max_features': 'auto', 'max_leaf_nodes': 10000, 'min_samples_leaf': 3, 'min_samples_split': 42, 'min_weight_fraction_leaf': 0.0063400439883867414, 'n_estimators': 4048}"
-11.63829558640845,-12.180832741979476,-11.981341591649226,-21.82718635253862,-10.110065127988403,-11.55684614981988,-9.948294112689455,-12.241878289330007,-11.463913682154523,-8.34350962171874,-12.151729467762362,3.456954862672353,1,0.9062376022338867,0.10698668198618343,0.15238714218139648,0.05770422564954661,False,mse,10000,auto,10000,3,53,0.0,472,"{'bootstrap': False, 'criterion': 'mse', 'max_depth': 10000, 'max_features': 'auto', 'max_leaf_nodes': 10000, 'min_samples_leaf': 3, 'min_samples_split': 53, 'min_weight_fraction_leaf': 0.0, 'n_estimators': 472}"
