split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,split5_test_score,split6_test_score,split7_test_score,split8_test_score,split9_test_score,mean_test_score,std_test_score,rank_test_score,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_bootstrap,param_criterion,param_max_depth,param_max_features,param_max_leaf_nodes,param_min_samples_leaf,param_min_samples_split,param_min_weight_fraction_leaf,param_n_estimators,params
-11.698321875000001,-12.186343749999999,-12.812703124999999,-23.033528124999997,-9.1860875,-10.954100000000002,-10.65089677419355,-12.363158064516126,-11.142967741935482,-8.059425806451612,-12.233747619047618,3.885475866870592,1,26.76297311782837,4.857566991307343,1.6013700485229492,0.20556657172725656,False,mae,4548,auto,10000,10,2,0.0,5000,"{'bootstrap': False, 'criterion': 'mae', 'max_depth': 4548, 'max_features': 'auto', 'max_leaf_nodes': 10000, 'min_samples_leaf': 10, 'min_samples_split': 2, 'min_weight_fraction_leaf': 0.0, 'n_estimators': 5000}"
-11.558625812910702,-11.916157471965366,-12.152291593232277,-21.762277526610887,-10.70250333508158,-11.577434240039052,-9.949238545866567,-12.244572343961492,-11.720785983031684,-8.445617509621757,-12.22541743165639,3.3930631145970733,1,14.341686296463013,2.3221201858478286,1.5580193042755126,0.20326726184477462,False,mse,4546,auto,10000,11,2,0.03579529129303678,5000,"{'bootstrap': False, 'criterion': 'mse', 'max_depth': 4546, 'max_features': 'auto', 'max_leaf_nodes': 10000, 'min_samples_leaf': 11, 'min_samples_split': 2, 'min_weight_fraction_leaf': 0.03579529129303678, 'n_estimators': 5000}"
-11.21594503012048,-13.55758032128514,-12.326129518072289,-25.457024974899596,-10.901653488955823,-13.676982122036533,-12.562870838191476,-13.349899598393574,-11.49571835730017,-10.110862806062963,-13.48493019697839,4.18298487086077,1,14.953075981140136,2.345694928326513,1.5900577068328858,0.19221485277311728,False,mae,2,auto,10000,3,2,0.3270482200102209,4980,"{'bootstrap': False, 'criterion': 'mae', 'max_depth': 2, 'max_features': 'auto', 'max_leaf_nodes': 10000, 'min_samples_leaf': 3, 'min_samples_split': 2, 'min_weight_fraction_leaf': 0.3270482200102209, 'n_estimators': 4980}"
-11.649060222107774,-11.910330359995775,-12.190572967319037,-21.62329490479697,-10.423680153567304,-11.371942357294532,-9.926089563720469,-12.420624035525261,-11.75066195150137,-8.810341705530467,-12.22911582053941,3.333406477289685,1,15.177696466445923,2.5548955051529028,1.5169814586639405,0.16324445271265436,False,mse,4022,auto,10000,9,2,0.0,5000,"{'bootstrap': False, 'criterion': 'mse', 'max_depth': 4022, 'max_features': 'auto', 'max_leaf_nodes': 10000, 'min_samples_leaf': 9, 'min_samples_split': 2, 'min_weight_fraction_leaf': 0.0, 'n_estimators': 5000}"
-11.56586693977293,-11.948900783407886,-12.133198051470192,-21.74704903237675,-10.6012859999901,-11.528741260131907,-9.961723984120676,-12.203546069155292,-11.71212120282358,-8.471133007880756,-12.20976780022873,3.3905353734426202,1,14.2623765707016,2.437794887292485,1.5900352478027344,0.19210070973692348,False,mse,4136,auto,10000,11,2,0.0,5000,"{'bootstrap': False, 'criterion': 'mse', 'max_depth': 4136, 'max_features': 'auto', 'max_leaf_nodes': 10000, 'min_samples_leaf': 11, 'min_samples_split': 2, 'min_weight_fraction_leaf': 0.0, 'n_estimators': 5000}"
-11.670189583329865,-11.943407650191148,-12.229179245087687,-21.86869065632607,-10.295207703607518,-11.420217348461499,-9.928621587394113,-12.272519729071753,-11.549913636385508,-8.478174820062799,-12.188401446336504,3.4457756231175107,1,0.344319486618042,0.027692376543189172,0.10476210117340087,0.000867251305719618,False,mse,4527,auto,10000,11,2,0.0,100,"{'bootstrap': False, 'criterion': 'mse', 'max_depth': 4527, 'max_features': 'auto', 'max_leaf_nodes': 10000, 'min_samples_leaf': 11, 'min_samples_split': 2, 'min_weight_fraction_leaf': 0.0, 'n_estimators': 100}"
-11.54713510902766,-12.01197404530981,-12.038517693271363,-21.821799555539847,-10.528452106160866,-11.729819915500963,-10.01036302690599,-12.162520794573945,-11.414570657264603,-8.449036616151837,-12.193929376572134,3.4172042184730493,1,10.296566724777222,0.8704371118360793,1.2357566833496094,0.11948505000495643,False,mse,3928,auto,10000,10,45,0.0,3910,"{'bootstrap': False, 'criterion': 'mse', 'max_depth': 3928, 'max_features': 'auto', 'max_leaf_nodes': 10000, 'min_samples_leaf': 10, 'min_samples_split': 45, 'min_weight_fraction_leaf': 0.0, 'n_estimators': 3910}"
-11.50881231838736,-12.305280569912899,-11.711326091392001,-22.547875607069386,-10.811612599360837,-12.571834380572257,-10.457637680546316,-12.790093690235832,-11.413896503316094,-9.32531269983624,-12.563933503319454,3.497975116485541,1,1.0687411785125733,0.12555443712454073,0.19826090335845947,0.03221272887175772,False,mse,2780,auto,10000,7,100,0.0,449,"{'bootstrap': False, 'criterion': 'mse', 'max_depth': 2780, 'max_features': 'auto', 'max_leaf_nodes': 10000, 'min_samples_leaf': 7, 'min_samples_split': 100, 'min_weight_fraction_leaf': 0.0, 'n_estimators': 449}"
-11.573098902053307,-11.903721179859081,-12.154288927715257,-21.732835472901407,-10.556769507608797,-11.480061587168452,-9.922479444433247,-12.287178950280666,-11.760336294193905,-8.377037753583199,-12.197151627313826,3.4021545797244044,1,20.90741832256317,4.915015499921637,1.6136237859725953,0.6544942649261656,False,mse,4234,auto,10000,10,25,0.0,3277,"{'bootstrap': False, 'criterion': 'mse', 'max_depth': 4234, 'max_features': 'auto', 'max_leaf_nodes': 10000, 'min_samples_leaf': 10, 'min_samples_split': 25, 'min_weight_fraction_leaf': 0.0, 'n_estimators': 3277}"
-11.541294169765216,-11.955204343596762,-12.138593848612814,-21.747796772746504,-10.691196265395302,-11.555311352786862,-9.955812787056031,-12.183933809349961,-11.722554831374502,-8.426741658851041,-12.214430858494289,3.391533261762242,1,9.941315197944641,1.7477316735297417,0.9895606994628906,0.1657669318588963,False,mse,4243,auto,10000,11,26,0.0,2549,"{'bootstrap': False, 'criterion': 'mse', 'max_depth': 4243, 'max_features': 'auto', 'max_leaf_nodes': 10000, 'min_samples_leaf': 11, 'min_samples_split': 26, 'min_weight_fraction_leaf': 0.0, 'n_estimators': 2549}"
-11.560548592527516,-12.011063207335091,-12.174075038466313,-21.68545262453967,-10.558610545232959,-11.878146238965487,-10.078657599889661,-12.205727595964072,-11.600094018035415,-8.391703926643288,-12.236368923884715,3.372472770484691,1,15.19569365978241,2.556930575466392,1.932698369026184,0.30267298910564816,False,mse,3918,auto,10,10,24,0.0,4974,"{'bootstrap': False, 'criterion': 'mse', 'max_depth': 3918, 'max_features': 'auto', 'max_leaf_nodes': 10, 'min_samples_leaf': 10, 'min_samples_split': 24, 'min_weight_fraction_leaf': 0.0, 'n_estimators': 4974}"
-11.556116630873394,-11.950443123332251,-12.135927438325089,-21.751869850970472,-10.635779385488737,-11.539044674732857,-9.94990290278761,-12.187644117131063,-11.741896880412448,-8.394719413215167,-12.206900994807404,3.398965870751631,1,12.494005513191222,1.2992669714876564,1.4591201305389405,0.3023274500620926,False,mse,4707,auto,10000,11,28,0.0,3564,"{'bootstrap': False, 'criterion': 'mse', 'max_depth': 4707, 'max_features': 'auto', 'max_leaf_nodes': 10000, 'min_samples_leaf': 11, 'min_samples_split': 28, 'min_weight_fraction_leaf': 0.0, 'n_estimators': 3564}"
-11.537835795708023,-12.054731318785462,-12.040115017045151,-21.816343516913122,-10.335471584349468,-11.663981985238742,-10.002244215402222,-12.152376474847092,-11.518302970108206,-8.399946858021098,-12.174432822418341,3.4302597347981925,1,1.709694242477417,0.12714756462600796,0.24729480743408203,0.05180431373131895,False,mse,10000,auto,10000,10,45,0.0,510,"{'bootstrap': False, 'criterion': 'mse', 'max_depth': 10000, 'max_features': 'auto', 'max_leaf_nodes': 10000, 'min_samples_leaf': 10, 'min_samples_split': 45, 'min_weight_fraction_leaf': 0.0, 'n_estimators': 510}"
-11.525990459755612,-12.006996580649451,-12.105067167508977,-21.750885884800248,-10.74284078215576,-11.62729846089183,-9.951757869631503,-12.091415281452862,-11.687408520037298,-8.426364721610659,-12.214376439549811,3.389873241101051,1,18.78798666000366,4.7021961940235135,1.7909538507461549,0.2749912571601594,False,mse,10000,auto,10000,11,33,0.0,5000,"{'bootstrap': False, 'criterion': 'mse', 'max_depth': 10000, 'max_features': 'auto', 'max_leaf_nodes': 10000, 'min_samples_leaf': 11, 'min_samples_split': 33, 'min_weight_fraction_leaf': 0.0, 'n_estimators': 5000}"
-11.438495584761021,-12.558466021309291,-11.782707203660548,-22.680983267804066,-10.72163471372249,-12.564678707769893,-10.320752784076893,-12.641875178336667,-11.424252576652249,-9.226247248945873,-12.556651360918941,3.5571487939519777,1,0.3045076847076416,0.019320992111343145,0.10511226654052734,0.001433534471068269,False,mse,10000,auto,10000,3,100,0.0,100,"{'bootstrap': False, 'criterion': 'mse', 'max_depth': 10000, 'max_features': 'auto', 'max_leaf_nodes': 10000, 'min_samples_leaf': 3, 'min_samples_split': 100, 'min_weight_fraction_leaf': 0.0, 'n_estimators': 100}"
-11.48503355541243,-12.069259488322388,-12.045096826014142,-21.836571318730297,-10.753003909601158,-11.819738937438414,-10.019279092674273,-12.051715177369513,-11.395452972140609,-8.497619311197715,-12.22014239160003,3.405768659626159,1,3.9961823225021362,0.5920531426085888,0.5342660427093506,0.07870232422890981,False,mse,10000,auto,10000,13,40,0.0,1329,"{'bootstrap': False, 'criterion': 'mse', 'max_depth': 10000, 'max_features': 'auto', 'max_leaf_nodes': 10000, 'min_samples_leaf': 13, 'min_samples_split': 40, 'min_weight_fraction_leaf': 0.0, 'n_estimators': 1329}"
-11.692744905379453,-11.951810825213496,-12.058119710952216,-21.831567300870574,-10.568371213184335,-11.506047208017842,-9.97933020899482,-12.283506502791763,-11.685292841185651,-8.41246186351228,-12.219522044250079,3.420482475916877,1,0.36435372829437257,0.043315641690242414,0.10511989593505859,0.002000264142200163,False,mse,10000,auto,10000,10,21,0.0,100,"{'bootstrap': False, 'criterion': 'mse', 'max_depth': 10000, 'max_features': 'auto', 'max_leaf_nodes': 10000, 'min_samples_leaf': 10, 'min_samples_split': 21, 'min_weight_fraction_leaf': 0.0, 'n_estimators': 100}"
-11.526136701080018,-12.012507592782937,-12.064010247069398,-21.781962442655153,-10.74841453257758,-11.645354949093031,-10.008174710729651,-12.090289541640272,-11.479617170669082,-8.464651361550054,-12.205040407179135,3.394288813823318,1,7.126755952835083,1.2610510066136402,0.8827494859695435,0.15202576557087777,False,mse,5312,auto,10000,11,37,0.0,2398,"{'bootstrap': False, 'criterion': 'mse', 'max_depth': 5312, 'max_features': 'auto', 'max_leaf_nodes': 10000, 'min_samples_leaf': 11, 'min_samples_split': 37, 'min_weight_fraction_leaf': 0.0, 'n_estimators': 2398}"
-11.73359375,-12.175625,-13.033906250000001,-23.16,-9.045625000000001,-11.02532258064516,-10.597096774193552,-12.179193548387094,-11.243709677419357,-8.009193548387099,-12.245873015873014,3.9384548045409757,1,0.5605018377304077,0.08630405690993391,0.10955297946929932,0.007932167223217589,False,mae,4080,auto,10000,10,27,0.0,100,"{'bootstrap': False, 'criterion': 'mae', 'max_depth': 4080, 'max_features': 'auto', 'max_leaf_nodes': 10000, 'min_samples_leaf': 10, 'min_samples_split': 27, 'min_weight_fraction_leaf': 0.0, 'n_estimators': 100}"
-11.528170780393282,-12.040391854543653,-12.071595641382775,-21.8091835716783,-10.751373857444609,-11.69836177937149,-9.97969371788832,-12.100687945253254,-11.424571912149927,-8.451578264784258,-12.208649538974694,3.4053272854678203,1,9.88508427143097,1.37001966106383,1.0545858860015869,0.17697198476250078,False,mse,4329,auto,10000,12,35,0.0,2992,"{'bootstrap': False, 'criterion': 'mse', 'max_depth': 4329, 'max_features': 'auto', 'max_leaf_nodes': 10000, 'min_samples_leaf': 12, 'min_samples_split': 35, 'min_weight_fraction_leaf': 0.0, 'n_estimators': 2992}"
-11.530372456159443,-12.066374149397824,-12.0100744488456,-21.87930076554525,-10.633623512184151,-11.790845782749557,-10.023809460595785,-12.130404300178165,-11.306759302439819,-8.541121095449931,-12.2140094882922,3.420044867070913,1,12.025389194488525,1.89463947395138,1.4364700794219971,0.17029543032886987,False,mse,8346,auto,10000,11,48,0.0,4622,"{'bootstrap': False, 'criterion': 'mse', 'max_depth': 8346, 'max_features': 'auto', 'max_leaf_nodes': 10000, 'min_samples_leaf': 11, 'min_samples_split': 48, 'min_weight_fraction_leaf': 0.0, 'n_estimators': 4622}"
-11.48630631487653,-12.18630019643232,-11.868914246628997,-22.295699888483874,-10.914387526568703,-12.375647046174564,-10.334810918173138,-12.563907064024182,-11.305350514004964,-9.094263461957507,-12.463316859270028,3.4499309886303133,1,8.662013363838195,1.27172466846679,1.1580955505371093,0.13151511134204447,False,mse,10000,auto,10000,12,81,0.0,3632,"{'bootstrap': False, 'criterion': 'mse', 'max_depth': 10000, 'max_features': 'auto', 'max_leaf_nodes': 10000, 'min_samples_leaf': 12, 'min_samples_split': 81, 'min_weight_fraction_leaf': 0.0, 'n_estimators': 3632}"
-11.595593924755121,-12.151407277663566,-11.901122229617332,-21.8444473882582,-10.362457607398042,-11.859963576611138,-10.087056177541715,-12.411300722591234,-11.463406798076615,-8.5714256881296,-12.246186195357499,3.4118585397479775,1,1.8900715589523316,0.2682606793701436,0.28888821601867676,0.042647970745509876,False,mse,5449,auto,10000,4,61,0.0,731,"{'bootstrap': False, 'criterion': 'mse', 'max_depth': 5449, 'max_features': 'auto', 'max_leaf_nodes': 10000, 'min_samples_leaf': 4, 'min_samples_split': 61, 'min_weight_fraction_leaf': 0.0, 'n_estimators': 731}"
-11.640107772061096,-12.121811349982721,-12.18265326316899,-21.690226981573318,-10.557398993354557,-11.546050344997264,-10.199559085328941,-12.153718002243345,-11.34865918665398,-8.369691177878725,-12.204121775348165,3.3774642572732176,1,0.32035326957702637,0.022964083436848862,0.10631682872772216,0.0034200053871570307,False,mse,10000,auto,10000,3,51,0.0,100,"{'bootstrap': False, 'criterion': 'mse', 'max_depth': 10000, 'max_features': 'auto', 'max_leaf_nodes': 10000, 'min_samples_leaf': 3, 'min_samples_split': 51, 'min_weight_fraction_leaf': 0.0, 'n_estimators': 100}"
-11.48442416411305,-12.154849941514815,-11.846665939418374,-22.043243941468898,-10.626896662365542,-12.071407686849449,-10.223814664162571,-12.240852055468528,-11.153005023726466,-8.770260581569907,-12.283282924219892,3.435657976162703,1,0.7427584886550903,0.09772612196853718,0.11564421653747559,0.030153345478357952,False,mse,4492,auto,10000,8,51,0.06117790757550075,271,"{'bootstrap': False, 'criterion': 'mse', 'max_depth': 4492, 'max_features': 'auto', 'max_leaf_nodes': 10000, 'min_samples_leaf': 8, 'min_samples_split': 51, 'min_weight_fraction_leaf': 0.06117790757550075, 'n_estimators': 271}"
-11.58081159395691,-12.240426570526846,-11.927901517335378,-21.562732729789612,-10.45143500232479,-11.780494270238798,-9.900481332999806,-12.24699141888306,-11.49550583262789,-8.419351840194544,-12.18270921520362,3.3549314989815118,1,0.32457945346832273,0.013979066152392897,0.10591964721679688,0.0026051493254320144,False,mse,10000,auto,10000,7,50,0.0,100,"{'bootstrap': False, 'criterion': 'mse', 'max_depth': 10000, 'max_features': 'auto', 'max_leaf_nodes': 10000, 'min_samples_leaf': 7, 'min_samples_split': 50, 'min_weight_fraction_leaf': 0.0, 'n_estimators': 100}"
-11.523282183276674,-12.048220043492213,-11.969376486618787,-21.876416644984275,-10.531314630977697,-11.853365098333898,-10.066901793355756,-12.273290036803685,-11.31461601153201,-8.423590131471665,-12.210286269446337,3.433618530681548,1,22.882735180854798,7.413199934871306,1.822841429710388,0.34125295420022,False,mse,5337,auto,10000,9,56,0.0,5000,"{'bootstrap': False, 'criterion': 'mse', 'max_depth': 5337, 'max_features': 'auto', 'max_leaf_nodes': 10000, 'min_samples_leaf': 9, 'min_samples_split': 56, 'min_weight_fraction_leaf': 0.0, 'n_estimators': 5000}"
-11.568073088895195,-12.039062348499295,-11.919447810774512,-21.74412667202442,-10.322034254831333,-11.643650488038967,-9.966370331331916,-12.18419135971248,-11.568820195128916,-8.379375584561217,-12.15549987404054,3.4144312537591186,1,1.1283035039901734,0.15186386743643787,0.19647374153137206,0.030825834073951886,False,mse,8767,auto,10000,6,51,0.0,413,"{'bootstrap': False, 'criterion': 'mse', 'max_depth': 8767, 'max_features': 'auto', 'max_leaf_nodes': 10000, 'min_samples_leaf': 6, 'min_samples_split': 51, 'min_weight_fraction_leaf': 0.0, 'n_estimators': 413}"
-11.611196696134527,-12.002707654759757,-12.180674543937608,-21.94634487328328,-10.22600947139355,-11.838445465063723,-10.01964751756323,-12.345839523165706,-11.387100207129174,-8.278143620551994,-12.205988349212594,3.485175309499831,1,0.31741306781768797,0.031778220817106254,0.10548052787780762,0.0027663510044137517,False,mse,8223,auto,10000,5,57,0.0,100,"{'bootstrap': False, 'criterion': 'mse', 'max_depth': 8223, 'max_features': 'auto', 'max_leaf_nodes': 10000, 'min_samples_leaf': 5, 'min_samples_split': 57, 'min_weight_fraction_leaf': 0.0, 'n_estimators': 100}"
-11.54967543983043,-12.065417846849206,-12.00179718571767,-21.714165312665916,-10.281515466074444,-11.650721699004302,-9.957657521676504,-12.164128962819172,-11.495999595169442,-8.39358014879843,-12.149609542183837,3.408090156955703,1,18.82196924686432,2.2664945302955744,1.852109146118164,0.25049361804683923,False,mse,9257,auto,8147,7,45,0.0,5000,"{'bootstrap': False, 'criterion': 'mse', 'max_depth': 9257, 'max_features': 'auto', 'max_leaf_nodes': 8147, 'min_samples_leaf': 7, 'min_samples_split': 45, 'min_weight_fraction_leaf': 0.0, 'n_estimators': 5000}"
-11.586364480169895,-12.057171378624128,-12.040086392099877,-21.64141062904948,-10.042304011859745,-11.60289718302748,-9.931409864374535,-12.186120708786593,-11.60523995017753,-8.421983277460988,-12.133117336623304,3.398235581289486,1,12.10828094482422,2.303539406936715,1.2907552242279052,0.2634348121474596,False,mse,9054,auto,10000,6,41,0.0,3589,"{'bootstrap': False, 'criterion': 'mse', 'max_depth': 9054, 'max_features': 'auto', 'max_leaf_nodes': 10000, 'min_samples_leaf': 6, 'min_samples_split': 41, 'min_weight_fraction_leaf': 0.0, 'n_estimators': 3589}"
-11.605829774632493,-12.070561185365975,-12.086997575186924,-21.67598708551801,-10.335364900348711,-11.510053224571246,-9.916234684433832,-12.153421315425167,-11.51601447320742,-8.452265771114904,-12.154855143507927,3.391258241981654,1,5.04815776348114,0.8611379024654363,0.5975224256515503,0.12860989203630363,False,mse,8768,auto,10000,6,39,0.0,1345,"{'bootstrap': False, 'criterion': 'mse', 'max_depth': 8768, 'max_features': 'auto', 'max_leaf_nodes': 10000, 'min_samples_leaf': 6, 'min_samples_split': 39, 'min_weight_fraction_leaf': 0.0, 'n_estimators': 1345}"
-11.592410394054514,-11.99759068324623,-12.026626574182812,-21.661718544589682,-10.30490564469585,-11.519971388908619,-9.948603316887395,-12.172399982862325,-11.548776749027684,-8.44154358481122,-12.143600649530239,3.387804695413808,1,9.241572093963622,1.581784128404032,1.0159508228302,0.19173798360990074,False,mse,9222,auto,10000,6,40,0.0,2736,"{'bootstrap': False, 'criterion': 'mse', 'max_depth': 9222, 'max_features': 'auto', 'max_leaf_nodes': 10000, 'min_samples_leaf': 6, 'min_samples_split': 40, 'min_weight_fraction_leaf': 0.0, 'n_estimators': 2736}"
-11.62516616965151,-12.08156350028959,-12.081294170317442,-21.66277643774592,-10.267843283715123,-11.534146606310802,-9.904844365242287,-12.19150325478508,-11.552283008505734,-8.457158551794342,-12.158205090034325,3.3900535686432884,1,10.461497330665589,0.732613282498281,1.1836833953857422,0.05399345651501513,False,mse,9446,auto,10000,6,40,0.0,3531,"{'bootstrap': False, 'criterion': 'mse', 'max_depth': 9446, 'max_features': 'auto', 'max_leaf_nodes': 10000, 'min_samples_leaf': 6, 'min_samples_split': 40, 'min_weight_fraction_leaf': 0.0, 'n_estimators': 3531}"
-11.590543489302535,-12.007314634570795,-12.04213912102724,-21.68155763607002,-10.16210458921644,-11.567244647917692,-9.898759156689401,-12.137367413345503,-11.575581438948005,-8.389017632060428,-12.12725137144056,3.4090995488231672,1,13.165263986587524,3.0896913544556455,1.2937227010726928,0.21156649830870786,False,mse,8530,auto,10000,6,41,0.0,3751,"{'bootstrap': False, 'criterion': 'mse', 'max_depth': 8530, 'max_features': 'auto', 'max_leaf_nodes': 10000, 'min_samples_leaf': 6, 'min_samples_split': 41, 'min_weight_fraction_leaf': 0.0, 'n_estimators': 3751}"
-11.599200815918223,-12.047792617933244,-12.081839723968818,-21.653417956166138,-10.339179591136574,-11.522363589310212,-9.898460386672806,-12.139459257551184,-11.591196996138484,-8.45568493880234,-12.15526318344972,3.3840548755091606,1,17.724987411499022,3.4711028621720357,1.8444265604019165,0.24615343951813853,False,mse,7799,auto,10000,6,40,0.0,5000,"{'bootstrap': False, 'criterion': 'mse', 'max_depth': 7799, 'max_features': 'auto', 'max_leaf_nodes': 10000, 'min_samples_leaf': 6, 'min_samples_split': 40, 'min_weight_fraction_leaf': 0.0, 'n_estimators': 5000}"
-11.582939074649607,-12.042384655336782,-12.042506449462469,-21.68077211971149,-10.156698146221157,-11.58541796293516,-9.93175322795205,-12.180740275430503,-11.523631980287687,-8.428460083563582,-12.137522932341101,3.403463637851813,1,16.63872013092041,2.3349683636134717,1.702919840812683,0.21647185609029915,False,mse,8773,auto,10000,6,42,0.0,5000,"{'bootstrap': False, 'criterion': 'mse', 'max_depth': 8773, 'max_features': 'auto', 'max_leaf_nodes': 10000, 'min_samples_leaf': 6, 'min_samples_split': 42, 'min_weight_fraction_leaf': 0.0, 'n_estimators': 5000}"
-11.561231668114202,-12.064531850675309,-12.05518798512611,-21.658323359367294,-10.205639366546034,-11.571879729818644,-9.957872685806839,-12.134372860481829,-11.486836831130153,-8.401143280057608,-12.131912769398964,3.3966336238734387,1,13.641940379142762,3.931131895908198,1.529869794845581,0.4040430410003883,False,mse,8540,auto,10000,7,41,0.0,2976,"{'bootstrap': False, 'criterion': 'mse', 'max_depth': 8540, 'max_features': 'auto', 'max_leaf_nodes': 10000, 'min_samples_leaf': 7, 'min_samples_split': 41, 'min_weight_fraction_leaf': 0.0, 'n_estimators': 2976}"
-11.630326154168205,-12.131588072557811,-12.066549786114752,-21.673623460045324,-10.12376090491613,-11.734906689827547,-9.995106782594146,-12.131984341454606,-11.47561805841233,-8.375044984464404,-12.15593534809211,3.40297974800864,1,14.79736921787262,2.4870447381905474,1.9412574529647828,0.35762013126561604,False,mse,8647,auto,10,5,44,0.0,5000,"{'bootstrap': False, 'criterion': 'mse', 'max_depth': 8647, 'max_features': 'auto', 'max_leaf_nodes': 10, 'min_samples_leaf': 5, 'min_samples_split': 44, 'min_weight_fraction_leaf': 0.0, 'n_estimators': 5000}"
-11.58738051661121,-12.02756988987004,-12.039080995609497,-21.69523025704064,-10.149635366248226,-11.576286553632869,-9.908937773479403,-12.189913431950648,-11.565363290495148,-8.408926482816613,-12.13681574068496,3.4109843588127133,1,15.355427551269532,1.8523474512080036,1.9932427883148194,0.3340915923849138,False,mse,8602,auto,10000,6,41,0.0,5000,"{'bootstrap': False, 'criterion': 'mse', 'max_depth': 8602, 'max_features': 'auto', 'max_leaf_nodes': 10000, 'min_samples_leaf': 6, 'min_samples_split': 41, 'min_weight_fraction_leaf': 0.0, 'n_estimators': 5000}"
-11.588430289406302,-12.062777365163125,-12.047036105295444,-21.691029164392194,-10.220752847743038,-11.598404623354618,-9.944637501876649,-12.179273640485185,-11.555359821317127,-8.434779936975234,-12.154307764915163,3.4002114171430216,1,16.311001586914063,3.209559870299115,1.8496785879135131,0.4258699331146773,False,mse,8547,auto,10000,6,42,0.0,5000,"{'bootstrap': False, 'criterion': 'mse', 'max_depth': 8547, 'max_features': 'auto', 'max_leaf_nodes': 10000, 'min_samples_leaf': 6, 'min_samples_split': 42, 'min_weight_fraction_leaf': 0.0, 'n_estimators': 5000}"
-11.592966461365126,-12.009029077570665,-12.056620237457691,-21.68346745976123,-10.132083034633268,-11.583135477929275,-9.940706943404377,-12.176305224335643,-11.55209236482687,-8.429034881146945,-12.137437594622703,3.4045117303029113,1,10.844958519935608,1.95656798444457,1.4368759155273438,0.3273416903655372,False,mse,8721,auto,10000,6,42,0.0,3570,"{'bootstrap': False, 'criterion': 'mse', 'max_depth': 8721, 'max_features': 'auto', 'max_leaf_nodes': 10000, 'min_samples_leaf': 6, 'min_samples_split': 42, 'min_weight_fraction_leaf': 0.0, 'n_estimators': 3570}"
-11.58456319951236,-12.076631697159629,-12.057826273032987,-21.686102983145044,-10.109662986165818,-11.550755020032842,-9.93613923427164,-12.168958727857389,-11.569405728601037,-8.426702925957402,-12.138679362497893,3.407332372056216,1,15.179752659797668,1.755197343709415,1.9456326484680175,0.4304869329382467,False,mse,8693,auto,10000,6,42,0.0,5000,"{'bootstrap': False, 'criterion': 'mse', 'max_depth': 8693, 'max_features': 'auto', 'max_leaf_nodes': 10000, 'min_samples_leaf': 6, 'min_samples_split': 42, 'min_weight_fraction_leaf': 0.0, 'n_estimators': 5000}"
-11.555659132436592,-12.047881320614657,-12.057121435472407,-21.67227725973561,-10.195730713566194,-11.61039539323646,-9.945168132186584,-12.145074530120107,-11.521903138896318,-8.395813213355993,-12.13678229276214,3.401447092457716,1,15.584478330612182,2.5328970627344023,1.8799822568893432,0.3348456320218076,False,mse,8643,auto,10000,7,41,0.0,5000,"{'bootstrap': False, 'criterion': 'mse', 'max_depth': 8643, 'max_features': 'auto', 'max_leaf_nodes': 10000, 'min_samples_leaf': 7, 'min_samples_split': 41, 'min_weight_fraction_leaf': 0.0, 'n_estimators': 5000}"
-11.58438665497494,-12.029856523214429,-12.053238305812021,-21.673229094719563,-10.313688820222518,-11.52970213636443,-9.920009750937448,-12.204813616156034,-11.592969330384122,-8.4606940317792,-12.158395668572854,3.3894144992526303,1,7.495024371147156,1.44325613773255,0.7864063501358032,0.10385315450791777,False,mse,8724,auto,10000,6,40,0.0,2209,"{'bootstrap': False, 'criterion': 'mse', 'max_depth': 8724, 'max_features': 'auto', 'max_leaf_nodes': 10000, 'min_samples_leaf': 6, 'min_samples_split': 40, 'min_weight_fraction_leaf': 0.0, 'n_estimators': 2209}"
-11.599309147426773,-12.088052930737735,-12.058379332306945,-21.68825219034457,-10.216137490310977,-11.63005544435542,-9.960666634161415,-12.166178817555934,-11.493375935152049,-8.400624684263077,-12.152324259987902,3.402710398019916,1,15.103838562965393,2.4602337842590742,1.767754316329956,0.16311978660829557,False,mse,8625,auto,10000,6,43,0.0,5000,"{'bootstrap': False, 'criterion': 'mse', 'max_depth': 8625, 'max_features': 'auto', 'max_leaf_nodes': 10000, 'min_samples_leaf': 6, 'min_samples_split': 43, 'min_weight_fraction_leaf': 0.0, 'n_estimators': 5000}"
-11.610237339300784,-12.020206062121249,-12.06081838532804,-21.698743038377856,-10.085683844665366,-11.606745630606094,-9.930298336174685,-12.181640817246757,-11.548701582169144,-8.420571754656995,-12.138249965650315,3.412602710519109,1,7.147952842712402,1.18733886027678,0.9185816526412964,0.2821583795085226,False,mse,8563,auto,10000,6,42,0.0,2238,"{'bootstrap': False, 'criterion': 'mse', 'max_depth': 8563, 'max_features': 'auto', 'max_leaf_nodes': 10000, 'min_samples_leaf': 6, 'min_samples_split': 42, 'min_weight_fraction_leaf': 0.0, 'n_estimators': 2238}"
