split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,split5_test_score,split6_test_score,split7_test_score,split8_test_score,split9_test_score,mean_test_score,std_test_score,rank_test_score,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_bootstrap,param_max_depth,param_max_features,param_max_leaf_nodes,param_max_samples,param_min_impurity_decrease,param_min_samples_leaf,param_min_samples_split,param_min_weight_fraction_leaf,param_n_estimators,params
-8.928571428571429,-12.785714285714286,-12.535714285714286,-19.857142857142858,-12.142857142857142,-18.785714285714285,-15.714285714285714,-8.714285714285714,-14.23076923076923,-12.461538461538462,-13.619565217391305,3.5136595308567697,1,10.311999344825745,2.309241460571047,0.12697205543518067,0.0304092332581299,False,9955,sqrt,5376,0.301789444066409,0.2571534199698791,0.1984238776957825,0.5759906156284403,0.22526382159274172,8183,"{'bootstrap': False, 'max_depth': 9955, 'max_features': 'sqrt', 'max_leaf_nodes': 5376, 'max_samples': 0.301789444066409, 'min_impurity_decrease': 0.2571534199698791, 'min_samples_leaf': 0.1984238776957825, 'min_samples_split': 0.5759906156284403, 'min_weight_fraction_leaf': 0.22526382159274172, 'n_estimators': 8183}"
